date,product_id,warehouse_id,units_sold,predicted_demand
2025-02-19,P0037,W004,43,40.7402
2025-02-20,P0037,W004,57,41.342865
2025-02-21,P0037,W004,50,43.06988
2025-02-22,P0037,W004,64,56.339664
2025-02-23,P0037,W004,58,56.71341
2025-02-24,P0037,W004,44,42.589855
2025-02-25,P0037,W004,42,43.781662
2025-02-26,P0037,W004,39,44.68473
2025-02-27,P0037,W004,34,42.703415
2025-02-28,P0037,W004,34,41.731884
2025-03-01,P0037,W004,43,55.47028
2025-03-02,P0037,W004,71,58.803974
2025-03-03,P0037,W004,37,42.38954
2025-03-04,P0037,W004,37,42.613464
2025-03-05,P0037,W004,46,43.060078
2025-03-06,P0037,W004,41,43.596943
2025-03-07,P0037,W004,38,44.412132
2025-03-08,P0037,W004,48,54.126915
2025-03-09,P0037,W004,67,58.1337
2025-03-10,P0037,W004,54,42.923603
2025-03-11,P0037,W004,46,43.63206
2025-03-12,P0037,W004,48,44.302986
2025-03-13,P0037,W004,40,43.787354
2025-03-14,P0037,W004,47,43.503864
2025-03-15,P0037,W004,43,54.383595
2025-03-16,P0037,W004,54,58.878784
2025-03-17,P0037,W004,43,43.6325
2025-03-18,P0037,W004,44,44.897293
2025-03-19,P0037,W004,53,45.123295
2025-03-20,P0037,W004,49,44.878002
2025-03-21,P0037,W004,43,43.55932
2025-03-22,P0037,W004,64,57.89914
2025-03-23,P0037,W004,59,58.850193
2025-03-24,P0037,W004,47,44.396145
2025-03-25,P0037,W004,56,54.46601
2025-03-26,P0037,W004,46,44.40106
2025-03-27,P0037,W004,40,42.340755
2025-03-28,P0037,W004,40,44.654198
2025-03-29,P0037,W004,51,55.40536
2025-03-30,P0037,W004,61,58.299427
2025-03-31,P0037,W004,47,44.8738
2025-04-01,P0037,W004,42,43.14654
2025-04-02,P0037,W004,58,43.388317
2025-04-03,P0037,W004,38,44.60655
2025-04-04,P0037,W004,56,44.80472
2025-04-05,P0037,W004,51,56.821583
2025-04-06,P0037,W004,53,59.003544
2025-04-07,P0037,W004,51,44.781906
2025-04-08,P0037,W004,40,45.03074
2025-04-09,P0037,W004,42,43.945538
2025-04-10,P0037,W004,33,43.38739
2025-04-11,P0037,W004,47,44.06054
2025-04-12,P0037,W004,53,54.780155
2025-04-13,P0037,W004,70,56.880703
2025-04-14,P0037,W004,56,44.239697
2025-04-15,P0037,W004,39,45.07657
2025-04-16,P0037,W004,45,44.87827
2025-04-17,P0037,W004,46,43.970543
2025-04-18,P0037,W004,39,45.734467
2025-04-19,P0037,W004,57,56.32813
2025-04-20,P0037,W004,60,55.07844
2025-04-21,P0037,W004,46,44.577087
2025-04-22,P0037,W004,45,44.925903
2025-04-23,P0037,W004,52,42.815468
2025-04-24,P0037,W004,48,42.86436
2025-04-25,P0037,W004,44,44.650562
2025-04-26,P0037,W004,42,55.864143
2025-04-27,P0037,W004,47,57.507812
2025-04-28,P0037,W004,30,43.307785
2025-04-29,P0037,W004,43,42.773716
2025-04-30,P0037,W004,32,40.35445
2025-05-01,P0037,W004,37,41.354004
2025-05-02,P0037,W004,40,39.482876
2025-05-03,P0037,W004,61,50.09477
2025-05-04,P0037,W004,66,55.308258
2025-05-05,P0037,W004,35,41.00949
2025-05-06,P0037,W004,40,42.33471
2025-05-07,P0037,W004,38,41.370964
2025-05-08,P0037,W004,42,40.781967
2025-05-09,P0037,W004,51,40.764584
2025-05-10,P0037,W004,48,53.5993
2025-05-11,P0037,W004,44,53.586704
2025-05-12,P0037,W004,40,41.297558
2025-05-13,P0037,W004,53,42.444813
2025-05-14,P0037,W004,28,40.302406
2025-05-15,P0037,W004,37,40.370125
2025-05-16,P0037,W004,45,40.464725
2025-05-17,P0037,W004,58,51.444824
2025-05-18,P0037,W004,59,53.471672
2025-05-19,P0037,W004,43,39.97633
2025-05-20,P0037,W004,37,39.170635
2025-05-21,P0037,W004,44,40.047432
2025-05-22,P0037,W004,48,39.25564
2025-05-23,P0037,W004,35,40.32144
2025-05-24,P0037,W004,51,50.904465
2025-05-25,P0037,W004,66,53.03469
2025-05-26,P0037,W004,35,39.90208
2025-05-27,P0037,W004,38,41.31487
2025-05-28,P0037,W004,38,40.02125
2025-05-29,P0037,W004,37,40.635334
2025-05-30,P0037,W004,45,40.855015
2025-05-31,P0037,W004,53,49.57246
2025-06-01,P0037,W004,67,51.701385
2025-06-02,P0037,W004,43,39.50541
2025-06-03,P0037,W004,38,38.850567
2025-06-04,P0037,W004,32,39.68719
2025-06-05,P0037,W004,49,37.98538
2025-06-06,P0037,W004,26,39.20669
2025-06-07,P0037,W004,38,48.912994
2025-06-08,P0037,W004,57,50.94393
2025-06-09,P0037,W004,33,37.37712
2025-06-10,P0037,W004,29,37.56563
2025-06-11,P0037,W004,35,36.260452
2025-06-12,P0037,W004,33,34.911488
2025-06-13,P0037,W004,32,35.437737
2025-06-14,P0037,W004,48,45.33304
2025-06-15,P0037,W004,49,48.68258
2025-06-16,P0037,W004,36,35.65653
2025-06-17,P0037,W004,39,35.12383
2025-06-18,P0037,W004,26,35.7874
2025-06-19,P0037,W004,36,34.20219
2025-06-20,P0037,W004,39,34.064655
2025-06-21,P0037,W004,52,44.439674
2025-06-22,P0037,W004,31,45.085743
2025-06-23,P0037,W004,39,33.350986
2025-06-24,P0037,W004,40,33.749798
2025-06-25,P0037,W004,43,34.005993
2025-06-26,P0037,W004,34,34.71779
2025-06-27,P0037,W004,36,33.635414
2025-06-28,P0037,W004,41,43.15392
2025-06-29,P0037,W004,44,45.0437
2025-06-30,P0037,W004,27,33.627228
2025-07-01,P0037,W004,24,32.02422
2025-07-02,P0037,W004,40,31.91669
2025-07-03,P0037,W004,33,31.847422
2025-07-04,P0037,W004,38,40.145264
2025-07-05,P0037,W004,49,40.90399
2025-07-06,P0037,W004,45,42.832386
2025-07-07,P0037,W004,39,32.7996
2025-07-08,P0037,W004,36,32.635075
2025-07-09,P0037,W004,27,31.552507
2025-07-10,P0037,W004,31,31.602234
2025-07-11,P0037,W004,35,31.003399
2025-07-12,P0037,W004,47,41.744667
2025-07-13,P0037,W004,53,41.87194
2025-07-14,P0037,W004,36,31.477682
2025-07-15,P0037,W004,33,33.054005
2025-07-16,P0037,W004,35,33.07729
2025-07-17,P0037,W004,28,32.89974
2025-07-18,P0037,W004,27,32.161438
2025-07-19,P0037,W004,35,40.50974
2025-07-20,P0037,W004,43,41.77307
2025-07-21,P0037,W004,30,30.790644
2025-07-22,P0037,W004,29,30.835377
2025-07-23,P0037,W004,25,30.090155
2025-07-24,P0037,W004,39,29.80734
2025-07-25,P0037,W004,37,30.568047
2025-07-26,P0037,W004,42,39.17258
2025-07-27,P0037,W004,36,39.530407
2025-07-28,P0037,W004,23,30.176693
2025-07-29,P0037,W004,19,28.741325
2025-07-30,P0037,W004,24,29.092953
2025-07-31,P0037,W004,29,28.588116
2025-08-01,P0037,W004,37,28.54331
2025-08-02,P0037,W004,34,36.683277
2025-08-03,P0037,W004,45,37.354477
2025-08-04,P0037,W004,23,29.14423
2025-08-05,P0037,W004,33,28.436256
2025-08-06,P0037,W004,27,28.699303
2025-08-07,P0037,W004,24,27.901676
2025-08-08,P0037,W004,31,27.946112
2025-08-09,P0037,W004,34,35.816868
2025-08-10,P0037,W004,38,35.421375
2025-08-11,P0037,W004,27,26.938427
2025-08-12,P0037,W004,24,27.417557
2025-08-13,P0037,W004,31,26.505957
2025-08-14,P0037,W004,26,27.526793
2025-08-15,P0037,W004,28,26.808369
2025-08-16,P0037,W004,23,34.715797
2025-08-17,P0037,W004,31,33.75418
2025-08-18,P0037,W004,27,25.330399
2025-08-19,P0037,W004,30,25.923447
2025-08-20,P0037,W004,26,25.614893
2025-08-21,P0037,W004,20,25.205448
2025-08-22,P0037,W004,25,25.371483
2025-08-23,P0037,W004,41,31.59153
2025-08-24,P0037,W004,33,33.23823
2025-08-25,P0037,W004,28,25.093697
2025-08-26,P0037,W004,29,25.208569
2025-08-27,P0037,W004,26,25.791296
2025-08-28,P0037,W004,32,25.269325
2025-08-29,P0037,W004,32,25.75657
2025-08-30,P0037,W004,38,33.33182
2025-08-31,P0037,W004,37,34.839314
2025-09-01,P0037,W004,24,26.690643
2025-09-02,P0037,W004,21,26.40874
2025-09-03,P0037,W004,24,26.079252
2025-09-04,P0037,W004,32,25.751005
2025-09-05,P0037,W004,24,26.280996
2025-09-06,P0037,W004,26,33.10895
2025-09-07,P0037,W004,35,33.036648
2025-09-08,P0037,W004,29,25.765474
2025-09-09,P0037,W004,23,25.93607
2025-09-10,P0037,W004,24,25.387953
2025-09-11,P0037,W004,25,25.269209
2025-09-12,P0037,W004,24,25.324846
2025-09-13,P0037,W004,31,31.69352
2025-09-14,P0037,W004,30,32.235794
2025-09-15,P0037,W004,17,24.304106
2025-09-16,P0037,W004,28,23.53113
2025-09-17,P0037,W004,24,24.138601
2025-09-18,P0037,W004,22,23.955606
2025-09-19,P0037,W004,24,23.626247
2025-09-20,P0037,W004,35,30.43725
2025-09-21,P0037,W004,31,31.283432
2025-09-22,P0037,W004,30,24.278196
2025-09-23,P0037,W004,22,24.40978
2025-09-24,P0037,W004,25,24.116594
2025-09-25,P0037,W004,25,24.169142
2025-09-26,P0037,W004,30,24.064611
2025-09-27,P0037,W004,33,31.631895
2025-09-28,P0037,W004,34,31.885834
2025-09-29,P0037,W004,17,24.31961
2025-09-30,P0037,W004,24,24.228182
2025-10-01,P0037,W004,25,23.982819
2025-10-02,P0037,W004,30,24.21426
2025-10-03,P0037,W004,16,24.69731
2025-10-04,P0037,W004,26,31.48662
2025-10-05,P0037,W004,31,30.947098
2025-10-06,P0037,W004,30,23.917843
2025-10-07,P0037,W004,25,24.534386
2025-10-08,P0037,W004,27,23.944006
2025-10-09,P0037,W004,29,24.097172
2025-10-10,P0037,W004,22,24.425556
2025-10-11,P0037,W004,34,31.652882
2025-10-12,P0037,W004,19,32.474293
2025-10-13,P0037,W004,30,23.677626
2025-10-14,P0037,W004,23,24.2308
2025-10-15,P0037,W004,29,24.087545
2025-10-16,P0037,W004,22,24.91037
2025-10-17,P0037,W004,27,24.427885
2025-10-18,P0037,W004,24,31.295446
2025-10-19,P0037,W004,34,32.183083
2025-10-20,P0037,W004,23,25.46043
2025-10-21,P0037,W004,26,24.46804
2025-10-22,P0037,W004,26,24.822208
2025-10-23,P0037,W004,28,24.859785
2025-10-24,P0037,W004,26,24.78895
2025-10-25,P0037,W004,24,32.04633
2025-10-26,P0037,W004,29,32.19204
2025-10-27,P0037,W004,25,25.047676
2025-10-28,P0037,W004,22,24.442484
2025-10-29,P0037,W004,30,24.389194
2025-10-30,P0037,W004,21,24.585623
2025-10-31,P0037,W004,25,24.531189
2025-11-01,P0037,W004,37,31.594507
2025-11-02,P0037,W004,29,32.929672
2025-11-03,P0037,W004,28,25.632864
2025-11-04,P0037,W004,21,25.991014
2025-11-05,P0037,W004,29,25.393942
2025-11-06,P0037,W004,23,25.273201
2025-11-07,P0037,W004,33,25.604322
2025-11-08,P0037,W004,36,32.597626
2025-11-09,P0037,W004,36,34.517128
2025-11-10,P0037,W004,22,26.68306
2025-11-11,P0037,W004,26,26.254374
2025-11-12,P0037,W004,29,26.410732
2025-11-13,P0037,W004,22,26.636879
2025-11-14,P0037,W004,28,26.631834
2025-11-15,P0037,W004,32,33.61409
2025-11-16,P0037,W004,35,34.896023
2025-11-17,P0037,W004,31,26.818022
2025-11-18,P0037,W004,26,27.101364
2025-11-19,P0037,W004,30,26.960146
2025-11-20,P0037,W004,21,27.328638
2025-11-21,P0037,W004,28,27.160805
2025-11-22,P0037,W004,34,34.24497
2025-11-23,P0037,W004,31,35.926983
2025-11-24,P0037,W004,32,26.668074
2025-11-25,P0037,W004,61,58.181885
2025-11-26,P0037,W004,35,28.61393
2025-11-27,P0037,W004,26,28.825825
2025-11-28,P0037,W004,25,29.426027
2025-11-29,P0037,W004,36,36.80951
2025-11-30,P0037,W004,33,37.653744
2025-12-01,P0037,W004,28,29.035902
2025-12-02,P0037,W004,27,28.787472
2025-12-03,P0037,W004,27,28.681221
2025-12-04,P0037,W004,27,28.649187
2025-12-05,P0037,W004,28,29.607632
2025-12-06,P0037,W004,27,36.64847
2025-12-07,P0037,W004,31,37.98666
2025-12-08,P0037,W004,22,28.617542
2025-12-09,P0037,W004,33,27.866714
2025-12-10,P0037,W004,32,27.841944
2025-12-11,P0037,W004,34,28.716545
2025-12-12,P0037,W004,34,29.520899
2025-12-13,P0037,W004,42,37.25141
2025-12-14,P0037,W004,32,38.802418
2025-12-15,P0037,W004,36,29.81702
2025-12-16,P0037,W004,33,30.50891
2025-12-17,P0037,W004,31,30.585398
2025-12-18,P0037,W004,26,31.210701
2025-12-19,P0037,W004,34,30.210972
2025-12-20,P0037,W004,48,39.088787
2025-12-21,P0037,W004,45,41.11686
2025-12-22,P0037,W004,25,32.079647
2025-12-23,P0037,W004,38,31.579924
2025-12-24,P0037,W004,36,32.28621
2025-12-25,P0037,W004,53,63.795322
2025-12-26,P0037,W004,36,33.08008
2025-12-27,P0037,W004,46,41.341053
2025-12-28,P0037,W004,53,44.65632
2025-12-29,P0037,W004,42,34.82837
2025-12-30,P0037,W004,31,34.64155
2025-12-31,P0037,W004,37,34.509987
2023-01-02,P0037,W005,21,21.16642
2023-01-03,P0037,W005,16,21.296474
2023-01-04,P0037,W005,19,18.35673
2023-01-05,P0037,W005,15,17.725119
2023-01-06,P0037,W005,21,17.736298
2023-01-07,P0037,W005,22,23.725807
2023-01-08,P0037,W005,20,25.122438
2023-01-09,P0037,W005,27,18.700191
2023-01-10,P0037,W005,15,19.912275
2023-01-11,P0037,W005,24,19.420649
2023-01-12,P0037,W005,19,19.789694
2023-01-13,P0037,W005,27,19.870842
2023-01-14,P0037,W005,24,25.911888
2023-01-15,P0037,W005,23,26.948719
2023-01-16,P0037,W005,23,20.519707
2023-01-17,P0037,W005,22,20.677095
2023-01-18,P0037,W005,20,21.125696
2023-01-19,P0037,W005,19,20.741135
2023-01-20,P0037,W005,21,20.94423
2023-01-21,P0037,W005,26,26.687057
2023-01-22,P0037,W005,32,27.18065
2023-01-23,P0037,W005,24,21.69472
2023-01-24,P0037,W005,23,21.453514
2023-01-25,P0037,W005,27,22.248209
2023-01-26,P0037,W005,19,22.148186
2023-01-27,P0037,W005,26,21.836529
2023-01-28,P0037,W005,21,29.038626
2023-01-29,P0037,W005,32,28.793903
2023-01-30,P0037,W005,19,22.08268
2023-01-31,P0037,W005,28,22.367584
2023-02-01,P0037,W005,24,23.117825
2023-02-02,P0037,W005,21,22.652222
2023-02-03,P0037,W005,23,23.015884
2023-02-04,P0037,W005,30,29.315784
2023-02-05,P0037,W005,30,29.799765
2023-02-06,P0037,W005,25,23.320433
2023-02-07,P0037,W005,21,23.358942
2023-02-08,P0037,W005,24,23.509174
2023-02-09,P0037,W005,24,23.141888
2023-02-10,P0037,W005,23,23.092892
2023-02-11,P0037,W005,28,30.211218
2023-02-12,P0037,W005,33,31.48771
2023-02-13,P0037,W005,23,23.960495
2023-02-14,P0037,W005,26,24.061296
2023-02-15,P0037,W005,28,24.218622
2023-02-16,P0037,W005,15,24.065691
2023-02-17,P0037,W005,29,23.6477
2023-02-18,P0037,W005,34,31.447147
2023-02-19,P0037,W005,31,32.089523
2023-02-20,P0037,W005,26,24.821856
2023-02-21,P0037,W005,25,24.868662
2023-02-22,P0037,W005,29,24.958591
2023-02-23,P0037,W005,24,24.665308
2023-02-24,P0037,W005,22,24.614647
2023-02-25,P0037,W005,63,55.016228
2023-02-26,P0037,W005,52,52.053432
2023-02-27,P0037,W005,38,38.85141
2023-02-28,P0037,W005,42,39.856853
2023-03-01,P0037,W005,28,34.378124
2023-03-02,P0037,W005,18,26.20058
2023-03-03,P0037,W005,20,25.571146
2023-03-04,P0037,W005,39,34.106537
2023-03-05,P0037,W005,38,34.73943
2023-03-06,P0037,W005,26,26.56471
2023-03-07,P0037,W005,26,26.056225
2023-03-08,P0037,W005,24,25.802896
2023-03-09,P0037,W005,24,25.393734
2023-03-10,P0037,W005,25,25.211424
2023-03-11,P0037,W005,27,33.579227
2023-03-12,P0037,W005,24,32.991863
2023-03-13,P0037,W005,22,24.972364
2023-03-14,P0037,W005,29,24.91491
2023-03-15,P0037,W005,29,24.291145
2023-03-16,P0037,W005,23,23.570814
2023-03-17,P0037,W005,23,23.58024
2023-03-18,P0037,W005,28,31.803782
2023-03-19,P0037,W005,35,32.692387
2023-03-20,P0037,W005,18,25.009789
2023-03-21,P0037,W005,32,24.40911
2023-03-22,P0037,W005,23,24.309713
2023-03-23,P0037,W005,24,23.3634
2023-03-24,P0037,W005,18,23.268139
2023-03-25,P0037,W005,33,35.317596
2023-03-26,P0037,W005,31,30.731049
2023-03-27,P0037,W005,20,23.992624
2023-03-28,P0037,W005,25,23.965893
2023-03-29,P0037,W005,31,24.456358
2023-03-30,P0037,W005,23,24.294903
2023-03-31,P0037,W005,24,24.354795
2023-04-01,P0037,W005,33,30.888159
2023-04-02,P0037,W005,38,31.868109
2023-04-03,P0037,W005,25,25.23483
2023-04-04,P0037,W005,30,24.977547
2023-04-05,P0037,W005,26,24.34405
2023-04-06,P0037,W005,23,24.054132
2023-04-07,P0037,W005,28,24.48256
2023-04-08,P0037,W005,36,32.226715
2023-04-09,P0037,W005,36,32.69927
2023-04-10,P0037,W005,27,25.458382
2023-04-11,P0037,W005,29,25.828156
2023-04-12,P0037,W005,24,25.460052
2023-04-13,P0037,W005,22,25.558876
2023-04-14,P0037,W005,21,25.668097
2023-04-15,P0037,W005,36,32.609856
2023-04-16,P0037,W005,23,32.45181
2023-04-17,P0037,W005,26,24.851206
2023-04-18,P0037,W005,17,25.132433
2023-04-19,P0037,W005,19,24.327108
2023-04-20,P0037,W005,28,23.817461
2023-04-21,P0037,W005,27,24.389011
2023-04-22,P0037,W005,34,31.5149
2023-04-23,P0037,W005,30,31.712349
2023-04-24,P0037,W005,27,24.295094
2023-04-25,P0037,W005,20,24.880123
2023-04-26,P0037,W005,29,23.968771
2023-04-27,P0037,W005,29,23.714407
2023-04-28,P0037,W005,26,24.389555
2023-04-29,P0037,W005,37,31.813643
2023-04-30,P0037,W005,28,32.589684
2023-05-01,P0037,W005,26,25.300976
2023-05-02,P0037,W005,24,25.020702
2023-05-03,P0037,W005,28,24.917599
2023-05-04,P0037,W005,22,24.648258
2023-05-05,P0037,W005,20,24.450615
2023-05-06,P0037,W005,34,31.411814
2023-05-07,P0037,W005,22,31.849945
2023-05-08,P0037,W005,19,24.15311
2023-05-09,P0037,W005,21,23.534988
2023-05-10,P0037,W005,22,23.570807
2023-05-11,P0037,W005,24,22.40987
2023-05-12,P0037,W005,23,22.296911
2023-05-13,P0037,W005,28,28.795666
2023-05-14,P0037,W005,32,29.17023
2023-05-15,P0037,W005,20,22.496185
2023-05-16,P0037,W005,24,22.464605
2023-05-17,P0037,W005,26,22.271591
2023-05-18,P0037,W005,24,21.722958
2023-05-19,P0037,W005,24,22.545717
2023-05-20,P0037,W005,37,29.697277
2023-05-21,P0037,W005,27,30.06648
2023-05-22,P0037,W005,26,22.629917
2023-05-23,P0037,W005,22,23.175049
2023-05-24,P0037,W005,21,23.123594
2023-05-25,P0037,W005,19,22.85222
2023-05-26,P0037,W005,24,22.687712
2023-05-27,P0037,W005,28,29.50536
2023-05-28,P0037,W005,28,29.472149
2023-05-29,P0037,W005,21,22.350246
2023-05-30,P0037,W005,20,22.529715
2023-05-31,P0037,W005,26,22.287539
2023-06-01,P0037,W005,21,21.339132
2023-06-02,P0037,W005,20,21.736706
2023-06-03,P0037,W005,22,27.497765
2023-06-04,P0037,W005,30,27.34619
2023-06-05,P0037,W005,19,21.187105
2023-06-06,P0037,W005,25,20.697462
2023-06-07,P0037,W005,25,21.036598
2023-06-08,P0037,W005,20,20.446789
2023-06-09,P0037,W005,21,21.137436
2023-06-10,P0037,W005,24,27.313879
2023-06-11,P0037,W005,26,27.17828
2023-06-12,P0037,W005,20,20.767702
2023-06-13,P0037,W005,22,20.94664
2023-06-14,P0037,W005,18,20.510118
2023-06-15,P0037,W005,19,19.663557
2023-06-16,P0037,W005,18,19.95245
2023-06-17,P0037,W005,25,25.721144
2023-06-18,P0037,W005,32,25.686514
2023-06-19,P0037,W005,19,20.031
2023-06-20,P0037,W005,20,19.959015
2023-06-21,P0037,W005,19,19.76831
2023-06-22,P0037,W005,22,19.32081
2023-06-23,P0037,W005,22,19.533667
2023-06-24,P0037,W005,28,25.550545
2023-06-25,P0037,W005,32,25.701704
2023-06-26,P0037,W005,21,20.205326
2023-06-27,P0037,W005,21,20.025808
2023-06-28,P0037,W005,26,20.19632
2023-06-29,P0037,W005,17,20.26806
2023-06-30,P0037,W005,21,20.236252
2023-07-01,P0037,W005,28,26.091516
2023-07-02,P0037,W005,25,26.009787
2023-07-03,P0037,W005,22,20.042622
2023-07-04,P0037,W005,28,26.175083
2023-07-05,P0037,W005,17,20.361856
2023-07-06,P0037,W005,22,20.009386
2023-07-07,P0037,W005,22,20.145473
2023-07-08,P0037,W005,17,25.833101
2023-07-09,P0037,W005,30,25.27608
2023-07-10,P0037,W005,18,19.68984
2023-07-11,P0037,W005,15,19.541338
2023-07-12,P0037,W005,17,19.199472
2023-07-13,P0037,W005,17,18.599388
2023-07-14,P0037,W005,21,18.437433
2023-07-15,P0037,W005,21,23.982643
2023-07-16,P0037,W005,21,23.808144
2023-07-17,P0037,W005,16,18.215925
2023-07-18,P0037,W005,16,18.079508
2023-07-19,P0037,W005,16,17.334274
2023-07-20,P0037,W005,16,16.989561
2023-07-21,P0037,W005,16,16.701832
2023-07-22,P0037,W005,14,21.134394
2023-07-23,P0037,W005,21,21.272135
2023-07-24,P0037,W005,18,15.777848
2023-07-25,P0037,W005,18,16.151789
2023-07-26,P0037,W005,13,15.77405
2023-07-27,P0037,W005,10,15.697936
2023-07-28,P0037,W005,16,15.279735
2023-07-29,P0037,W005,22,19.03964
2023-07-30,P0037,W005,20,19.784758
2023-07-31,P0037,W005,20,15.243446
2023-08-01,P0037,W005,15,15.487964
2023-08-02,P0037,W005,19,15.343144
2023-08-03,P0037,W005,15,15.484715
2023-08-04,P0037,W005,15,15.416534
2023-08-05,P0037,W005,22,19.831127
2023-08-06,P0037,W005,19,20.187084
2023-08-07,P0037,W005,14,15.270645
2023-08-08,P0037,W005,13,15.30212
2023-08-09,P0037,W005,19,14.707479
2023-08-10,P0037,W005,18,14.9113455
2023-08-11,P0037,W005,17,15.301365
2023-08-12,P0037,W005,18,19.50847
2023-08-13,P0037,W005,21,19.793009
2023-08-14,P0037,W005,12,15.240081
2023-08-15,P0037,W005,17,14.925258
2023-08-16,P0037,W005,16,14.969854
2023-08-17,P0037,W005,16,14.752141
2023-08-18,P0037,W005,16,14.927565
2023-08-19,P0037,W005,16,19.01721
2023-08-20,P0037,W005,23,18.91119
2023-08-21,P0037,W005,16,15.003032
2023-08-22,P0037,W005,16,15.142249
2023-08-23,P0037,W005,12,14.805225
2023-08-24,P0037,W005,14,14.283643
2023-08-25,P0037,W005,17,14.622329
2023-08-26,P0037,W005,19,18.497438
2023-08-27,P0037,W005,20,19.180334
2023-08-28,P0037,W005,13,14.817309
2023-08-29,P0037,W005,15,14.490885
2023-08-30,P0037,W005,15,14.463002
2023-08-31,P0037,W005,20,14.505757
2023-09-01,P0037,W005,13,14.696408
2023-09-02,P0037,W005,16,18.770195
2023-09-03,P0037,W005,11,18.674856
2023-09-04,P0037,W005,15,13.736612
2023-09-05,P0037,W005,16,13.700428
2023-09-06,P0037,W005,15,13.993841
2023-09-07,P0037,W005,19,13.700713
2023-09-08,P0037,W005,13,14.173657
2023-09-09,P0037,W005,17,17.913153
2023-09-10,P0037,W005,17,18.103634
2023-09-11,P0037,W005,12,14.020127
2023-09-12,P0037,W005,12,13.770691
2023-09-13,P0037,W005,17,13.715529
2023-09-14,P0037,W005,13,13.485067
2023-09-15,P0037,W005,14,13.406016
2023-09-16,P0037,W005,16,17.257156
2023-09-17,P0037,W005,23,17.47161
2023-09-18,P0037,W005,16,13.884287
2023-09-19,P0037,W005,15,14.29656
2023-09-20,P0037,W005,13,14.184899
2023-09-21,P0037,W005,16,13.956539
2023-09-22,P0037,W005,13,13.961387
2023-09-23,P0037,W005,20,18.070414
2023-09-24,P0037,W005,15,18.547539
2023-09-25,P0037,W005,13,13.757089
2023-09-26,P0037,W005,13,13.723241
2023-09-27,P0037,W005,16,13.779514
2023-09-28,P0037,W005,12,13.698488
2023-09-29,P0037,W005,15,13.974941
2023-09-30,P0037,W005,19,17.64373
2023-10-01,P0037,W005,16,17.979996
2023-10-02,P0037,W005,12,13.442407
2023-10-03,P0037,W005,11,13.431501
2023-10-04,P0037,W005,15,13.638911
2023-10-05,P0037,W005,12,13.4255
2023-10-06,P0037,W005,12,13.443265
2023-10-07,P0037,W005,11,17.113945
2023-10-08,P0037,W005,16,16.375713
2023-10-09,P0037,W005,14,12.87983
2023-10-10,P0037,W005,13,12.754116
2023-10-11,P0037,W005,11,12.749866
2023-10-12,P0037,W005,10,12.527471
2023-10-13,P0037,W005,15,12.718914
2023-10-14,P0037,W005,14,16.224327
2023-10-15,P0037,W005,17,16.195019
2023-10-16,P0037,W005,12,12.621327
2023-10-17,P0037,W005,15,12.558808
2023-10-18,P0037,W005,10,12.595551
2023-10-19,P0037,W005,12,12.429723
2023-10-20,P0037,W005,13,12.381172
2023-10-21,P0037,W005,16,15.892776
2023-10-22,P0037,W005,17,16.625277
2023-10-23,P0037,W005,13,12.942883
2023-10-24,P0037,W005,14,12.918349
2023-10-25,P0037,W005,14,12.689694
2023-10-26,P0037,W005,18,12.861373
2023-10-27,P0037,W005,10,13.516465
2023-10-28,P0037,W005,19,16.685785
2023-10-29,P0037,W005,20,17.193674
2023-10-30,P0037,W005,10,13.647434
2023-10-31,P0037,W005,12,13.403155
2023-11-01,P0037,W005,12,13.485093
2023-11-02,P0037,W005,13,13.169321
2023-11-03,P0037,W005,13,13.063877
2023-11-04,P0037,W005,20,17.100033
2023-11-05,P0037,W005,24,17.770308
2023-11-06,P0037,W005,16,13.513002
2023-11-07,P0037,W005,15,13.9753
2023-11-08,P0037,W005,16,14.307026
2023-11-09,P0037,W005,12,14.008824
2023-11-10,P0037,W005,13,13.696264
2023-11-11,P0037,W005,22,18.63781
2023-11-12,P0037,W005,21,19.23723
2023-11-13,P0037,W005,14,14.147771
2023-11-14,P0037,W005,15,14.6556015
2023-11-15,P0037,W005,14,14.79072
2023-11-16,P0037,W005,17,14.792551
2023-11-17,P0037,W005,16,15.143899
2023-11-18,P0037,W005,19,19.883917
2023-11-19,P0037,W005,24,19.974092
2023-11-20,P0037,W005,17,15.675444
2023-11-21,P0037,W005,15,16.092846
2023-11-22,P0037,W005,14,15.945335
2023-11-23,P0037,W005,19,15.706254
2023-11-24,P0037,W005,12,16.079777
2023-11-25,P0037,W005,38,43.43507
2023-11-26,P0037,W005,21,20.908422
2023-11-27,P0037,W005,15,16.038877
2023-11-28,P0037,W005,16,15.850867
2023-11-29,P0037,W005,14,15.7431965
2023-11-30,P0037,W005,21,15.685667
2023-12-01,P0037,W005,14,16.468668
2023-12-02,P0037,W005,16,20.85827
2023-12-03,P0037,W005,26,21.255188
2023-12-04,P0037,W005,19,16.602726
2023-12-05,P0037,W005,17,16.83675
2023-12-06,P0037,W005,19,16.951607
2023-12-07,P0037,W005,18,16.633791
2023-12-08,P0037,W005,22,17.03677
2023-12-09,P0037,W005,19,22.349575
2023-12-10,P0037,W005,20,22.700232
2023-12-11,P0037,W005,21,17.79129
2023-12-12,P0037,W005,17,17.744776
2023-12-13,P0037,W005,21,17.774231
2023-12-14,P0037,W005,16,17.957273
2023-12-15,P0037,W005,15,17.869179
2023-12-16,P0037,W005,18,23.168083
