month,product_id,warehouse_id,actual_demand,predicted_demand
2024-06-30,P0005,W001,177,184.81221
2024-06-30,P0005,W002,279,279.79822
2024-06-30,P0005,W003,465,474.9617
2024-06-30,P0005,W004,446,438.11694
2024-06-30,P0005,W005,252,248.02994
2024-06-30,P0005,W006,296,289.5096
2024-06-30,P0006,W001,344,341.20645
2024-06-30,P0006,W002,462,468.47562
2024-06-30,P0006,W003,502,513.1293
2024-06-30,P0006,W004,260,258.36737
2024-06-30,P0006,W005,569,565.8661
2024-06-30,P0006,W006,411,406.206
2024-06-30,P0007,W001,343,344.07428
2024-06-30,P0007,W002,851,879.8824
2024-06-30,P0007,W003,376,380.96283
2024-06-30,P0007,W004,923,921.8635
2024-06-30,P0007,W005,617,615.01746
2024-06-30,P0007,W006,350,354.97678
2024-06-30,P0008,W001,661,691.7648
2024-06-30,P0008,W002,1378,1391.7751
2024-06-30,P0008,W003,860,861.5914
2024-06-30,P0008,W004,804,795.517
2024-06-30,P0008,W005,817,831.30176
2024-06-30,P0008,W006,1612,1600.5585
2024-06-30,P0009,W001,383,376.88666
2024-06-30,P0009,W002,507,508.07324
2024-06-30,P0009,W003,673,676.1542
2024-06-30,P0009,W004,731,735.76794
2024-06-30,P0009,W005,959,945.2394
2024-06-30,P0009,W006,422,423.89554
2024-06-30,P0010,W001,2292,2234.1123
2024-06-30,P0010,W002,1007,1010.7856
2024-06-30,P0010,W003,2380,2336.7378
2024-06-30,P0010,W004,1565,1548.2035
2024-06-30,P0010,W005,2056,2039.5106
2024-06-30,P0010,W006,1995,1944.8285
2024-06-30,P0011,W001,445,434.48145
2024-06-30,P0011,W002,386,385.9278
2024-06-30,P0011,W003,892,904.55994
2024-06-30,P0011,W004,376,384.52222
2024-06-30,P0011,W005,372,378.39783
2024-06-30,P0011,W006,742,741.17175
2024-06-30,P0012,W001,670,670.8089
2024-06-30,P0012,W002,634,645.65784
2024-06-30,P0012,W003,508,507.83633
2024-06-30,P0012,W004,623,613.2309
2024-06-30,P0012,W005,642,639.1209
2024-06-30,P0012,W006,585,575.4968
2024-06-30,P0013,W001,940,925.0671
2024-06-30,P0013,W002,1695,1695.9006
2024-06-30,P0013,W003,1516,1591.4858
2024-06-30,P0013,W004,2173,2179.724
2024-06-30,P0013,W005,986,1006.8903
2024-06-30,P0013,W006,800,806.66205
2024-06-30,P0014,W001,780,828.1422
2024-06-30,P0014,W002,610,622.2966
2024-06-30,P0014,W003,951,1010.412
2024-06-30,P0014,W004,1095,1166.3373
2024-06-30,P0014,W005,1180,1256.7894
2024-06-30,P0014,W006,537,556.9903
2024-06-30,P0015,W001,289,285.9436
2024-06-30,P0015,W002,605,598.27625
2024-06-30,P0015,W003,634,637.879
2024-06-30,P0015,W004,798,789.2896
2024-06-30,P0015,W005,322,320.4819
2024-06-30,P0015,W006,297,297.82892
2024-06-30,P0016,W001,439,427.5297
2024-06-30,P0016,W002,327,329.50833
2024-06-30,P0016,W003,349,340.49875
2024-06-30,P0016,W004,501,496.17023
2024-06-30,P0016,W005,496,485.3022
2024-06-30,P0016,W006,494,494.29834
2024-06-30,P0017,W001,415,410.25064
2024-06-30,P0017,W002,1028,1022.81726
2024-06-30,P0017,W003,932,929.14777
2024-06-30,P0017,W004,523,503.6473
2024-06-30,P0017,W005,467,467.88464
2024-06-30,P0017,W006,572,558.5202
2024-06-30,P0018,W001,563,556.50305
2024-06-30,P0018,W002,287,284.6377
2024-06-30,P0018,W003,365,371.10892
2024-06-30,P0018,W004,244,231.73782
2024-06-30,P0018,W005,540,529.0327
2024-06-30,P0018,W006,341,346.8323
2024-06-30,P0019,W001,1432,1431.8994
2024-06-30,P0019,W002,1162,1156.4613
2024-06-30,P0019,W003,917,917.7412
2024-06-30,P0019,W004,2453,2398.1367
2024-06-30,P0019,W005,1486,1499.8938
2024-06-30,P0019,W006,2242,2207.3928
2024-06-30,P0020,W001,1253,1262.699
2024-06-30,P0020,W002,1343,1292.2894
2024-06-30,P0020,W003,1719,1696.3699
2024-06-30,P0020,W004,1233,1228.5321
2024-06-30,P0020,W005,1680,1722.776
2024-06-30,P0020,W006,2055,2085.5562
2024-06-30,P0021,W001,1132,1131.7021
2024-06-30,P0021,W002,1368,1335.9785
2024-06-30,P0021,W003,764,752.8511
2024-06-30,P0021,W004,724,728.51605
2024-06-30,P0021,W005,1130,1099.4465
2024-06-30,P0021,W006,1081,1097.122
2024-06-30,P0022,W001,357,355.50208
2024-06-30,P0022,W002,332,330.39447
2024-06-30,P0022,W003,310,312.89767
2024-06-30,P0022,W004,261,258.85568
2024-06-30,P0022,W005,332,332.45633
2024-06-30,P0022,W006,298,300.86444
2024-06-30,P0023,W001,1670,1696.9541
2024-06-30,P0023,W002,2240,2144.655
2024-06-30,P0023,W003,876,894.1826
2024-06-30,P0023,W004,1812,1864.7947
2024-06-30,P0023,W005,1481,1462.2274
2024-06-30,P0023,W006,1816,1810.6268
2024-06-30,P0024,W001,1038,992.64966
2024-06-30,P0024,W002,1137,1098.7162
2024-06-30,P0024,W003,1493,1514.4994
2024-06-30,P0024,W004,1904,1915.5497
2024-06-30,P0024,W005,1394,1388.3984
2024-06-30,P0024,W006,1822,1798.4397
2024-06-30,P0025,W001,720,718.5064
2024-06-30,P0025,W002,859,847.54877
2024-06-30,P0025,W003,1503,1480.3564
2024-06-30,P0025,W004,1654,1661.1378
2024-06-30,P0025,W005,1732,1721.9282
2024-06-30,P0025,W006,713,712.8047
2024-06-30,P0026,W001,135,141.0107
2024-06-30,P0026,W002,212,212.15134
2024-06-30,P0026,W003,287,284.305
2024-06-30,P0026,W004,210,204.69325
2024-06-30,P0026,W005,217,216.18347
2024-06-30,P0026,W006,278,271.6593
2024-06-30,P0027,W001,379,373.57642
2024-06-30,P0027,W002,532,523.02466
2024-06-30,P0027,W003,713,701.31995
2024-06-30,P0027,W004,551,548.7809
2024-06-30,P0027,W005,681,695.457
2024-06-30,P0027,W006,845,845.8296
2024-06-30,P0028,W001,369,373.25406
2024-06-30,P0028,W002,213,210.2973
2024-06-30,P0028,W003,433,429.77567
2024-06-30,P0028,W004,389,369.72458
2024-06-30,P0028,W005,444,427.50165
2024-06-30,P0028,W006,287,290.229
2024-06-30,P0029,W001,1232,1277.2853
2024-06-30,P0029,W002,1717,1703.7812
2024-06-30,P0029,W003,1907,1850.9834
2024-06-30,P0029,W004,1129,1160.4412
2024-06-30,P0029,W005,2515,2524.5576
2024-06-30,P0029,W006,1737,1702.73
2024-06-30,P0030,W001,396,389.90845
2024-06-30,P0030,W002,860,842.4894
2024-06-30,P0030,W003,612,626.80426
2024-06-30,P0030,W004,359,370.15146
2024-06-30,P0030,W005,429,425.97263
2024-06-30,P0030,W006,758,769.71
2024-06-30,P0031,W001,2147,2115.7317
2024-06-30,P0031,W002,1879,1909.8691
2024-06-30,P0031,W003,1542,1540.3143
2024-06-30,P0031,W004,1522,1469.0581
2024-06-30,P0031,W005,2377,2321.579
2024-06-30,P0031,W006,1193,1220.6864
2024-06-30,P0032,W001,664,679.6755
2024-06-30,P0032,W002,997,967.8021
2024-06-30,P0032,W003,633,642.77594
2024-06-30,P0032,W004,980,967.9517
2024-06-30,P0032,W005,1049,1072.3636
2024-06-30,P0032,W006,501,516.285
2024-06-30,P0033,W001,868,876.66
2024-06-30,P0033,W002,1765,1743.4137
2024-06-30,P0033,W003,1560,1547.9274
2024-06-30,P0033,W004,1806,1758.685
2024-06-30,P0033,W005,1555,1584.5598
2024-06-30,P0033,W006,2036,1983.0085
2024-06-30,P0034,W001,379,379.89316
2024-06-30,P0034,W002,162,158.30211
2024-06-30,P0034,W003,128,133.8483
2024-06-30,P0034,W004,242,239.8259
2024-06-30,P0034,W005,283,278.10986
2024-06-30,P0034,W006,260,259.2572
2024-06-30,P0035,W001,270,267.5255
2024-06-30,P0035,W002,222,223.61697
2024-06-30,P0035,W003,306,312.4192
2024-06-30,P0035,W004,331,329.38162
2024-06-30,P0035,W005,198,193.20001
2024-06-30,P0035,W006,408,403.30942
2024-06-30,P0036,W001,467,470.96506
2024-06-30,P0036,W002,591,601.1714
2024-06-30,P0036,W003,779,769.19763
2024-06-30,P0036,W004,1141,1123.7645
2024-06-30,P0036,W005,485,496.50226
2024-06-30,P0036,W006,1066,1083.459
2024-06-30,P0037,W001,1313,1291.809
2024-06-30,P0037,W002,1296,1297.0199
2024-06-30,P0037,W003,1001,984.8636
2024-06-30,P0037,W004,1191,1184.8477
2024-06-30,P0037,W005,705,684.0854
2024-06-30,P0037,W006,499,499.0196
2024-06-30,P0038,W001,676,673.4279
2024-06-30,P0038,W002,870,863.2346
2024-06-30,P0038,W003,983,983.56555
2024-06-30,P0038,W004,785,792.4596
2024-06-30,P0038,W005,885,898.0017
2024-06-30,P0038,W006,1211,1197.9396
2024-06-30,P0039,W001,1443,1496.0404
2024-06-30,P0039,W002,1141,1136.7091
2024-06-30,P0039,W003,1162,1165.0603
2024-06-30,P0039,W004,1237,1212.8416
2024-06-30,P0039,W005,1874,1841.9149
2024-06-30,P0039,W006,1344,1347.9023
2024-06-30,P0040,W001,2048,2015.1465
2024-06-30,P0040,W002,921,894.24866
2024-06-30,P0040,W003,854,872.2872
2024-06-30,P0040,W004,1225,1235.7316
2024-06-30,P0040,W005,1613,1586.6595
2024-06-30,P0040,W006,1730,1717.1293
2024-06-30,P0041,W001,1410,1398.3175
2024-06-30,P0041,W002,1187,1184.8326
2024-06-30,P0041,W003,942,939.03925
2024-06-30,P0041,W004,718,720.99493
2024-06-30,P0041,W005,961,939.3996
2024-06-30,P0041,W006,1345,1352.2201
2024-06-30,P0042,W001,644,662.7987
2024-06-30,P0042,W002,1048,1059.4131
2024-06-30,P0042,W003,1026,994.6442
2024-06-30,P0042,W004,1220,1184.7655
2024-06-30,P0042,W005,1232,1207.3856
2024-06-30,P0042,W006,1464,1489.3225
2024-06-30,P0043,W001,954,980.1556
2024-06-30,P0043,W002,1472,1425.5033
2024-06-30,P0043,W003,1200,1163.5197
2024-06-30,P0043,W004,1004,990.4565
2024-06-30,P0043,W005,963,950.29016
2024-06-30,P0043,W006,751,752.1037
2024-06-30,P0044,W001,333,330.25565
2024-06-30,P0044,W002,224,222.86247
2024-06-30,P0044,W003,292,293.45886
2024-06-30,P0044,W004,243,240.06905
2024-06-30,P0044,W005,350,351.35193
2024-06-30,P0044,W006,222,221.91147
2024-06-30,P0045,W001,2085,2091.582
2024-06-30,P0045,W002,888,893.34625
2024-06-30,P0045,W003,944,926.01654
2024-06-30,P0045,W004,1412,1465.7971
2024-06-30,P0045,W005,2046,2033.6785
2024-06-30,P0045,W006,1867,1938.9932
2024-06-30,P0046,W001,615,611.59064
2024-06-30,P0046,W002,1254,1231.9579
2024-06-30,P0046,W003,1018,1013.4772
2024-06-30,P0046,W004,610,586.53046
2024-06-30,P0046,W005,993,1008.4089
2024-06-30,P0046,W006,747,771.48926
2024-06-30,P0047,W001,729,740.10345
2024-06-30,P0047,W002,660,667.01953
2024-06-30,P0047,W003,490,495.98816
2024-06-30,P0047,W004,938,915.16815
2024-06-30,P0047,W005,1104,1108.4224
2024-06-30,P0047,W006,440,434.8863
2024-06-30,P0048,W001,1232,1200.9926
2024-06-30,P0048,W002,2489,2400.607
2024-06-30,P0048,W003,1143,1141.7996
2024-06-30,P0048,W004,1223,1200.6409
2024-06-30,P0048,W005,1803,1803.003
2024-06-30,P0048,W006,1329,1307.8541
2024-06-30,P0049,W001,1229,1265.7104
2024-06-30,P0049,W002,737,776.3087
2024-06-30,P0049,W003,1051,1076.1956
2024-06-30,P0049,W004,879,876.1665
2024-06-30,P0049,W005,830,872.45215
2024-06-30,P0049,W006,752,766.2123
2024-06-30,P0050,W001,2230,2257.9602
2024-06-30,P0050,W002,1461,1435.1024
2024-06-30,P0050,W003,1353,1360.2139
2024-06-30,P0050,W004,1876,1871.4954
2024-06-30,P0050,W005,1175,1183.277
2024-06-30,P0050,W006,1836,1803.7352
2024-06-30,P0051,W001,1040,1025.77
2024-06-30,P0051,W002,617,625.4264
2024-06-30,P0051,W003,1647,1620.4581
2024-06-30,P0051,W004,1527,1505.881
2024-06-30,P0051,W005,880,894.1687
2024-06-30,P0051,W006,1061,1040.775
2024-06-30,P0052,W001,1227,1226.8606
2024-06-30,P0052,W002,1369,1389.306
2024-06-30,P0052,W003,1218,1241.6172
2024-06-30,P0052,W004,1568,1566.8829
2024-06-30,P0052,W005,686,694.91254
2024-06-30,P0052,W006,1702,1674.8938
2024-06-30,P0053,W001,628,642.1866
2024-06-30,P0053,W002,515,512.96027
2024-06-30,P0053,W003,363,353.0962
2024-06-30,P0053,W004,448,442.96024
2024-06-30,P0053,W005,385,398.35287
2024-06-30,P0053,W006,711,706.21545
2024-06-30,P0054,W001,1368,1333.4578
2024-06-30,P0054,W002,2448,2433.4722
2024-06-30,P0054,W003,908,922.9263
2024-06-30,P0054,W004,2198,2223.2017
2024-06-30,P0054,W005,1499,1500.9741
2024-06-30,P0054,W006,2450,2412.6438
2024-06-30,P0055,W001,1974,2023.9294
2024-06-30,P0055,W002,1156,1183.1261
2024-06-30,P0055,W003,1193,1180.1879
2024-06-30,P0055,W004,1675,1668.4641
2024-06-30,P0055,W005,2111,2157.1108
2024-06-30,P0055,W006,1571,1564.9644
2024-06-30,P0056,W001,986,1032.4585
2024-06-30,P0056,W002,832,868.5837
2024-06-30,P0056,W003,487,507.96255
2024-06-30,P0056,W004,626,644.5851
2024-06-30,P0056,W005,1270,1302.041
2024-06-30,P0056,W006,688,726.7801
2024-06-30,P0057,W001,2304,2308.0242
2024-06-30,P0057,W002,1356,1448.0122
2024-06-30,P0057,W003,996,1122.6305
2024-06-30,P0057,W004,2277,2251.9546
2024-06-30,P0057,W005,948,1067.3589
2024-06-30,P0057,W006,1694,1785.9576
2024-06-30,P0058,W001,1876,1933.3102
2024-06-30,P0058,W002,1987,1932.2396
2024-06-30,P0058,W003,1119,1139.275
2024-06-30,P0058,W004,1673,1646.6913
2024-06-30,P0058,W005,1473,1483.3867
2024-06-30,P0058,W006,1656,1641.931
2024-06-30,P0059,W001,905,896.17487
2024-06-30,P0059,W002,775,771.48035
2024-06-30,P0059,W003,581,569.1954
2024-06-30,P0059,W004,717,713.4602
2024-06-30,P0059,W005,1059,1069.4427
2024-06-30,P0059,W006,475,458.4761
2024-06-30,P0060,W001,960,980.4652
2024-06-30,P0060,W002,1039,1050.2245
2024-06-30,P0060,W003,1082,1053.4398
2024-06-30,P0060,W004,1730,1729.8578
2024-06-30,P0060,W005,1257,1245.8812
2024-06-30,P0060,W006,1744,1780.1014
2024-07-31,P0001,W001,323,322.2072
2024-07-31,P0001,W002,794,796.1021
2024-07-31,P0001,W003,419,410.1754
2024-07-31,P0001,W004,736,736.58466
2024-07-31,P0001,W005,346,346.39395
2024-07-31,P0001,W006,394,400.48657
2024-07-31,P0002,W001,829,833.90765
2024-07-31,P0002,W002,546,538.3301
2024-07-31,P0002,W003,712,732.0771
2024-07-31,P0002,W004,772,783.60876
2024-07-31,P0002,W005,752,763.5939
2024-07-31,P0002,W006,752,760.28143
2024-07-31,P0003,W001,535,535.8815
2024-07-31,P0003,W002,506,508.96512
2024-07-31,P0003,W003,255,253.1818
2024-07-31,P0003,W004,491,478.38715
2024-07-31,P0003,W005,521,515.68494
2024-07-31,P0003,W006,512,513.5214
2024-07-31,P0004,W001,866,912.826
2024-07-31,P0004,W002,1744,1786.49
2024-07-31,P0004,W003,1431,1453.6273
2024-07-31,P0004,W004,1493,1573.5289
2024-07-31,P0004,W005,1890,1968.999
2024-07-31,P0004,W006,1213,1229.78
2024-07-31,P0005,W001,151,147.6349
2024-07-31,P0005,W002,254,254.74931
2024-07-31,P0005,W003,403,398.06177
2024-07-31,P0005,W004,389,391.24826
2024-07-31,P0005,W005,234,232.28845
2024-07-31,P0005,W006,248,251.10489
2024-07-31,P0006,W001,294,291.20883
2024-07-31,P0006,W002,401,394.5532
2024-07-31,P0006,W003,461,445.88583
2024-07-31,P0006,W004,230,226.81668
2024-07-31,P0006,W005,475,483.51062
2024-07-31,P0006,W006,340,346.29205
2024-07-31,P0007,W001,306,303.77164
2024-07-31,P0007,W002,765,760.1391
2024-07-31,P0007,W003,341,336.51834
2024-07-31,P0007,W004,793,801.0107
2024-07-31,P0007,W005,549,551.00146
2024-07-31,P0007,W006,291,287.58258
2024-07-31,P0008,W001,602,601.09503
2024-07-31,P0008,W002,1244,1219.9253
2024-07-31,P0008,W003,734,735.4063
2024-07-31,P0008,W004,695,710.25397
2024-07-31,P0008,W005,716,714.726
2024-07-31,P0008,W006,1387,1385.483
2024-07-31,P0009,W001,310,313.81604
2024-07-31,P0009,W002,436,435.1157
2024-07-31,P0009,W003,651,631.6757
2024-07-31,P0009,W004,652,654.21735
2024-07-31,P0009,W005,862,864.1058
2024-07-31,P0009,W006,369,370.32922
2024-07-31,P0010,W001,2051,2136.795
2024-07-31,P0010,W002,1080,1083.607
2024-07-31,P0010,W003,2248,2219.5002
2024-07-31,P0010,W004,1371,1475.9714
2024-07-31,P0010,W005,1974,2046.4152
2024-07-31,P0010,W006,1891,1951.1606
2024-07-31,P0011,W001,403,407.79294
2024-07-31,P0011,W002,357,351.25726
2024-07-31,P0011,W003,739,766.4974
2024-07-31,P0011,W004,334,331.59247
2024-07-31,P0011,W005,359,351.8572
2024-07-31,P0011,W006,662,667.6439
2024-07-31,P0012,W001,558,564.9301
2024-07-31,P0012,W002,542,563.45917
2024-07-31,P0012,W003,469,458.17438
2024-07-31,P0012,W004,550,555.7627
2024-07-31,P0012,W005,532,545.18146
2024-07-31,P0012,W006,502,503.39233
2024-07-31,P0013,W001,822,833.4371
2024-07-31,P0013,W002,1506,1488.1907
2024-07-31,P0013,W003,1371,1332.5638
2024-07-31,P0013,W004,1944,1943.3408
2024-07-31,P0013,W005,868,868.9103
2024-07-31,P0013,W006,703,717.24646
2024-07-31,P0014,W001,630,629.3265
2024-07-31,P0014,W002,486,503.49902
2024-07-31,P0014,W003,797,802.10614
2024-07-31,P0014,W004,961,942.37476
2024-07-31,P0014,W005,1055,1027.3751
2024-07-31,P0014,W006,437,445.011
2024-07-31,P0015,W001,236,237.5495
2024-07-31,P0015,W002,536,537.57587
2024-07-31,P0015,W003,559,569.82916
2024-07-31,P0015,W004,665,676.15466
2024-07-31,P0015,W005,278,279.1612
2024-07-31,P0015,W006,269,263.91718
2024-07-31,P0016,W001,426,426.74072
2024-07-31,P0016,W002,308,309.60864
2024-07-31,P0016,W003,323,322.1614
2024-07-31,P0016,W004,448,460.8616
2024-07-31,P0016,W005,443,457.6323
2024-07-31,P0016,W006,472,472.91336
2024-07-31,P0017,W001,349,352.6647
2024-07-31,P0017,W002,903,910.2375
2024-07-31,P0017,W003,784,784.4194
2024-07-31,P0017,W004,432,444.78812
2024-07-31,P0017,W005,407,407.16635
2024-07-31,P0017,W006,499,507.5735
2024-07-31,P0018,W001,541,547.065
2024-07-31,P0018,W002,258,264.17807
2024-07-31,P0018,W003,331,331.2791
2024-07-31,P0018,W004,229,234.46193
2024-07-31,P0018,W005,491,490.35406
2024-07-31,P0018,W006,331,320.9397
2024-07-31,P0019,W001,1279,1278.5009
2024-07-31,P0019,W002,1118,1105.5148
2024-07-31,P0019,W003,809,812.54486
2024-07-31,P0019,W004,2151,2083.2944
2024-07-31,P0019,W005,1263,1285.658
2024-07-31,P0019,W006,1877,1875.2849
2024-07-31,P0020,W001,1093,1092.0719
2024-07-31,P0020,W002,1167,1156.1713
2024-07-31,P0020,W003,1495,1493.0538
2024-07-31,P0020,W004,1087,1078.7039
2024-07-31,P0020,W005,1526,1517.8448
2024-07-31,P0020,W006,1832,1825.174
2024-07-31,P0021,W001,989,960.0793
2024-07-31,P0021,W002,1181,1186.6415
2024-07-31,P0021,W003,691,688.87683
2024-07-31,P0021,W004,654,637.58
2024-07-31,P0021,W005,964,996.7444
2024-07-31,P0021,W006,929,911.57916
2024-07-31,P0022,W001,327,328.04843
2024-07-31,P0022,W002,285,288.1571
2024-07-31,P0022,W003,273,268.70386
2024-07-31,P0022,W004,239,232.81056
2024-07-31,P0022,W005,285,289.88162
2024-07-31,P0022,W006,252,252.26823
2024-07-31,P0023,W001,1388,1418.1194
2024-07-31,P0023,W002,1915,1914.4698
2024-07-31,P0023,W003,747,762.1824
2024-07-31,P0023,W004,1570,1560.3596
2024-07-31,P0023,W005,1257,1306.513
2024-07-31,P0023,W006,1560,1553.8691
2024-07-31,P0024,W001,805,837.885
2024-07-31,P0024,W002,907,955.91077
2024-07-31,P0024,W003,1285,1288.3749
2024-07-31,P0024,W004,1827,1776.4296
2024-07-31,P0024,W005,1247,1277.3542
2024-07-31,P0024,W006,1547,1548.0865
2024-07-31,P0025,W001,612,619.3356
2024-07-31,P0025,W002,721,756.0342
2024-07-31,P0025,W003,1266,1269.4246
2024-07-31,P0025,W004,1427,1448.435
2024-07-31,P0025,W005,1594,1596.0804
2024-07-31,P0025,W006,657,650.2839
2024-07-31,P0026,W001,114,115.93027
2024-07-31,P0026,W002,179,183.46922
2024-07-31,P0026,W003,232,236.5813
2024-07-31,P0026,W004,184,182.0428
2024-07-31,P0026,W005,192,189.25198
2024-07-31,P0026,W006,254,249.57175
2024-07-31,P0027,W001,298,310.8887
2024-07-31,P0027,W002,457,460.10626
2024-07-31,P0027,W003,593,608.066
2024-07-31,P0027,W004,456,464.75067
2024-07-31,P0027,W005,594,599.3238
2024-07-31,P0027,W006,706,718.34186
2024-07-31,P0028,W001,324,325.1329
2024-07-31,P0028,W002,199,200.691
2024-07-31,P0028,W003,394,390.6818
2024-07-31,P0028,W004,338,346.27206
2024-07-31,P0028,W005,377,380.75095
2024-07-31,P0028,W006,272,263.97858
2024-07-31,P0029,W001,950,1016.1733
2024-07-31,P0029,W002,1318,1333.8593
2024-07-31,P0029,W003,1421,1432.6857
2024-07-31,P0029,W004,983,962.666
2024-07-31,P0029,W005,1876,1899.0367
2024-07-31,P0029,W006,1251,1305.7896
2024-07-31,P0030,W001,363,387.2664
2024-07-31,P0030,W002,788,850.5476
2024-07-31,P0030,W003,612,627.26324
2024-07-31,P0030,W004,338,355.4849
2024-07-31,P0030,W005,400,423.8334
2024-07-31,P0030,W006,749,749.31647
2024-07-31,P0031,W001,1880,1870.2406
2024-07-31,P0031,W002,1797,1734.5386
2024-07-31,P0031,W003,1337,1328.1179
2024-07-31,P0031,W004,1308,1301.7758
2024-07-31,P0031,W005,2121,2107.4456
2024-07-31,P0031,W006,1020,1035.5042
2024-07-31,P0032,W001,606,597.3386
2024-07-31,P0032,W002,866,876.9389
2024-07-31,P0032,W003,560,555.4481
2024-07-31,P0032,W004,845,849.726
2024-07-31,P0032,W005,954,938.5577
2024-07-31,P0032,W006,469,462.10538
2024-07-31,P0033,W001,764,795.9207
2024-07-31,P0033,W002,1526,1561.7222
2024-07-31,P0033,W003,1339,1385.9629
2024-07-31,P0033,W004,1509,1567.5911
2024-07-31,P0033,W005,1326,1370.6829
2024-07-31,P0033,W006,1692,1728.5094
2024-07-31,P0034,W001,351,345.86298
2024-07-31,P0034,W002,133,138.02647
2024-07-31,P0034,W003,116,108.968704
2024-07-31,P0034,W004,216,211.462
2024-07-31,P0034,W005,236,239.50583
2024-07-31,P0034,W006,246,242.7972
2024-07-31,P0035,W001,221,221.94536
2024-07-31,P0035,W002,204,205.98396
2024-07-31,P0035,W003,273,266.74396
2024-07-31,P0035,W004,286,280.7042
2024-07-31,P0035,W005,171,170.9359
2024-07-31,P0035,W006,350,359.11996
2024-07-31,P0036,W001,406,400.97473
2024-07-31,P0036,W002,562,554.6847
2024-07-31,P0036,W003,638,647.8817
2024-07-31,P0036,W004,964,980.9096
2024-07-31,P0036,W005,425,425.6017
2024-07-31,P0036,W006,947,934.82544
2024-07-31,P0037,W001,1092,1104.532
2024-07-31,P0037,W002,1119,1132.8252
2024-07-31,P0037,W003,887,889.75916
2024-07-31,P0037,W004,1033,1023.1207
2024-07-31,P0037,W005,586,614.57166
2024-07-31,P0037,W006,451,446.6466
2024-07-31,P0038,W001,607,601.29694
2024-07-31,P0038,W002,718,733.32605
2024-07-31,P0038,W003,860,854.7375
2024-07-31,P0038,W004,737,734.63855
2024-07-31,P0038,W005,832,826.3381
2024-07-31,P0038,W006,1025,1039.0497
2024-07-31,P0039,W001,1226,1225.3386
2024-07-31,P0039,W002,1071,1061.1694
2024-07-31,P0039,W003,1067,1043.4911
2024-07-31,P0039,W004,1039,1075.9065
2024-07-31,P0039,W005,1643,1656.1888
2024-07-31,P0039,W006,1134,1176.0071
2024-07-31,P0040,W001,1819,1770.1176
2024-07-31,P0040,W002,799,828.9845
2024-07-31,P0040,W003,800,781.59424
2024-07-31,P0040,W004,1106,1102.9031
2024-07-31,P0040,W005,1419,1422.151
2024-07-31,P0040,W006,1491,1496.823
2024-07-31,P0041,W001,1249,1300.6628
2024-07-31,P0041,W002,1052,1115.1095
2024-07-31,P0041,W003,815,865.9003
2024-07-31,P0041,W004,602,645.27545
2024-07-31,P0041,W005,800,866.69855
2024-07-31,P0041,W006,1165,1212.5321
2024-07-31,P0042,W001,594,590.7386
2024-07-31,P0042,W002,984,956.7791
2024-07-31,P0042,W003,832,857.90955
2024-07-31,P0042,W004,1133,1124.75
2024-07-31,P0042,W005,1012,1069.9841
2024-07-31,P0042,W006,1238,1253.7345
2024-07-31,P0043,W001,890,888.4142
2024-07-31,P0043,W002,1195,1224.3821
2024-07-31,P0043,W003,1015,1022.36774
2024-07-31,P0043,W004,890,868.66376
2024-07-31,P0043,W005,804,826.322
2024-07-31,P0043,W006,595,612.75494
2024-07-31,P0044,W001,287,282.55936
2024-07-31,P0044,W002,199,203.66112
2024-07-31,P0044,W003,270,266.34656
2024-07-31,P0044,W004,191,195.06049
2024-07-31,P0044,W005,320,316.94736
2024-07-31,P0044,W006,197,192.48425
2024-07-31,P0045,W001,1917,1867.146
2024-07-31,P0045,W002,789,798.3049
2024-07-31,P0045,W003,793,811.43005
2024-07-31,P0045,W004,1304,1290.7319
2024-07-31,P0045,W005,1804,1779.3325
2024-07-31,P0045,W006,1581,1593.0205
2024-07-31,P0046,W001,526,536.4173
2024-07-31,P0046,W002,1070,1077.6787
2024-07-31,P0046,W003,904,901.0475
2024-07-31,P0046,W004,519,538.475
2024-07-31,P0046,W005,845,857.87555
2024-07-31,P0046,W006,715,695.26184
2024-07-31,P0047,W001,610,628.01984
2024-07-31,P0047,W002,608,597.131
2024-07-31,P0047,W003,427,427.52847
2024-07-31,P0047,W004,823,833.77734
2024-07-31,P0047,W005,989,974.70593
2024-07-31,P0047,W006,379,380.8526
2024-07-31,P0048,W001,1056,1070.7959
2024-07-31,P0048,W002,2063,2101.122
2024-07-31,P0048,W003,990,988.87854
2024-07-31,P0048,W004,1111,1093.0573
2024-07-31,P0048,W005,1560,1592.5519
2024-07-31,P0048,W006,1143,1161.3145
2024-07-31,P0049,W001,1100,1090.7285
2024-07-31,P0049,W002,680,676.736
2024-07-31,P0049,W003,904,903.9354
2024-07-31,P0049,W004,798,797.7864
2024-07-31,P0049,W005,783,771.41864
2024-07-31,P0049,W006,628,636.178
2024-07-31,P0050,W001,2044,2007.9298
2024-07-31,P0050,W002,1277,1281.078
2024-07-31,P0050,W003,1180,1168.4429
2024-07-31,P0050,W004,1723,1720.9183
2024-07-31,P0050,W005,1068,1077.9983
2024-07-31,P0050,W006,1573,1603.8899
2024-07-31,P0051,W001,869,888.1412
2024-07-31,P0051,W002,549,563.60736
2024-07-31,P0051,W003,1404,1408.0371
2024-07-31,P0051,W004,1370,1362.8254
2024-07-31,P0051,W005,803,775.88544
2024-07-31,P0051,W006,918,909.2492
2024-07-31,P0052,W001,1083,1076.5154
2024-07-31,P0052,W002,1209,1184.1427
