week_ending,product_id,warehouse_id,actual_demand,predicted_demand
2024-08-25,P0026,W002,35,34.09402
2024-08-25,P0026,W003,48,43.416435
2024-08-25,P0026,W004,34,33.379997
2024-08-25,P0026,W005,34,35.11748
2024-08-25,P0026,W006,46,44.940247
2024-08-25,P0027,W001,60,58.257164
2024-08-25,P0027,W002,80,83.21104
2024-08-25,P0027,W003,97,102.77072
2024-08-25,P0027,W004,92,88.50802
2024-08-25,P0027,W005,122,113.52013
2024-08-25,P0027,W006,138,134.12073
2024-08-25,P0028,W001,64,60.618614
2024-08-25,P0028,W002,38,36.79365
2024-08-25,P0028,W003,61,64.872375
2024-08-25,P0028,W004,61,61.683983
2024-08-25,P0028,W005,65,67.64105
2024-08-25,P0028,W006,49,48.4993
2024-08-25,P0029,W001,190,183.92958
2024-08-25,P0029,W002,223,250.67941
2024-08-25,P0029,W003,280,265.3374
2024-08-25,P0029,W004,182,181.0546
2024-08-25,P0029,W005,382,372.6291
2024-08-25,P0029,W006,242,233.56311
2024-08-25,P0030,W001,64,65.33242
2024-08-25,P0030,W002,130,132.08473
2024-08-25,P0030,W003,112,98.9916
2024-08-25,P0030,W004,61,58.001965
2024-08-25,P0030,W005,63,66.12527
2024-08-25,P0030,W006,126,125.278656
2024-08-25,P0031,W001,316,327.2115
2024-08-25,P0031,W002,294,310.00305
2024-08-25,P0031,W003,261,246.89044
2024-08-25,P0031,W004,275,250.46745
2024-08-25,P0031,W005,371,357.06683
2024-08-25,P0031,W006,211,205.37637
2024-08-25,P0032,W001,115,110.88541
2024-08-25,P0032,W002,164,166.47397
2024-08-25,P0032,W003,102,101.36452
2024-08-25,P0032,W004,172,163.39018
2024-08-25,P0032,W005,180,176.0301
2024-08-25,P0032,W006,86,88.0965
2024-08-25,P0033,W001,146,137.83957
2024-08-25,P0033,W002,289,276.15558
2024-08-25,P0033,W003,250,234.81857
2024-08-25,P0033,W004,259,273.12415
2024-08-25,P0033,W005,238,240.20491
2024-08-25,P0033,W006,318,325.9596
2024-08-25,P0034,W001,63,61.34865
2024-08-25,P0034,W002,26,24.49334
2024-08-25,P0034,W003,19,23.961243
2024-08-25,P0034,W004,37,40.558727
2024-08-25,P0034,W005,47,46.525883
2024-08-25,P0034,W006,43,42.16916
2024-08-25,P0035,W001,46,43.341457
2024-08-25,P0035,W002,34,37.415905
2024-08-25,P0035,W003,46,50.323483
2024-08-25,P0035,W004,54,53.454823
2024-08-25,P0035,W005,28,31.385136
2024-08-25,P0035,W006,69,68.42651
2024-08-25,P0036,W001,69,73.500046
2024-08-25,P0036,W002,120,101.558365
2024-08-25,P0036,W003,129,124.75995
2024-08-25,P0036,W004,184,186.8809
2024-08-25,P0036,W005,78,74.94565
2024-08-25,P0036,W006,153,172.815
2024-08-25,P0037,W001,205,195.1693
2024-08-25,P0037,W002,214,203.34982
2024-08-25,P0037,W003,147,169.17593
2024-08-25,P0037,W004,183,192.5776
2024-08-25,P0037,W005,117,107.512955
2024-08-25,P0037,W006,82,79.10714
2024-08-25,P0038,W001,110,109.63398
2024-08-25,P0038,W002,138,141.05634
2024-08-25,P0038,W003,160,166.24416
2024-08-25,P0038,W004,123,124.56561
2024-08-25,P0038,W005,158,145.28976
2024-08-25,P0038,W006,182,186.72655
2024-08-25,P0039,W001,226,222.52718
2024-08-25,P0039,W002,181,183.3761
2024-08-25,P0039,W003,173,192.93423
2024-08-25,P0039,W004,195,189.87074
2024-08-25,P0039,W005,310,312.14127
2024-08-25,P0039,W006,207,205.41548
2024-08-25,P0040,W001,343,348.65463
2024-08-25,P0040,W002,136,140.42279
2024-08-25,P0040,W003,139,146.18164
2024-08-25,P0040,W004,222,210.96135
2024-08-25,P0040,W005,243,247.8493
2024-08-25,P0040,W006,287,274.4729
2024-08-25,P0041,W001,204,212.8698
2024-08-25,P0041,W002,222,197.14871
2024-08-25,P0041,W003,144,136.96866
2024-08-25,P0041,W004,106,107.98714
2024-08-25,P0041,W005,135,145.95749
2024-08-25,P0041,W006,206,205.94476
2024-08-25,P0042,W001,120,108.73663
2024-08-25,P0042,W002,177,175.62158
2024-08-25,P0042,W003,157,163.09804
2024-08-25,P0042,W004,206,211.9043
2024-08-25,P0042,W005,215,201.39401
2024-08-25,P0042,W006,244,246.28058
2024-08-25,P0043,W001,154,157.7312
2024-08-25,P0043,W002,228,217.13293
2024-08-25,P0043,W003,177,190.96274
2024-08-25,P0043,W004,156,162.75273
2024-08-25,P0043,W005,154,160.38547
2024-08-25,P0043,W006,123,118.99307
2024-08-25,P0044,W001,57,53.49641
2024-08-25,P0044,W002,38,38.51978
2024-08-25,P0044,W003,50,47.8179
2024-08-25,P0044,W004,35,36.080116
2024-08-25,P0044,W005,57,60.227833
2024-08-25,P0044,W006,37,36.769756
2024-08-25,P0045,W001,355,330.83447
2024-08-25,P0045,W002,160,153.46683
2024-08-25,P0045,W003,161,155.65446
2024-08-25,P0045,W004,252,245.75945
2024-08-25,P0045,W005,312,337.48495
2024-08-25,P0045,W006,315,296.3949
2024-08-25,P0046,W001,111,118.00566
2024-08-25,P0046,W002,217,212.65169
2024-08-25,P0046,W003,167,180.38371
2024-08-25,P0046,W004,101,108.94915
2024-08-25,P0046,W005,160,170.2657
2024-08-25,P0046,W006,131,142.26614
2024-08-25,P0047,W001,116,116.685555
2024-08-25,P0047,W002,120,112.42513
2024-08-25,P0047,W003,78,78.9583
2024-08-25,P0047,W004,150,157.04926
2024-08-25,P0047,W005,167,177.75505
2024-08-25,P0047,W006,78,72.0651
2024-08-25,P0048,W001,193,202.93561
2024-08-25,P0048,W002,387,370.18185
2024-08-25,P0048,W003,174,184.33005
2024-08-25,P0048,W004,214,193.13152
2024-08-25,P0048,W005,313,291.19415
2024-08-25,P0048,W006,212,214.35275
2024-08-25,P0049,W001,198,202.07504
2024-08-25,P0049,W002,132,125.22098
2024-08-25,P0049,W003,176,165.80794
2024-08-25,P0049,W004,144,144.68126
2024-08-25,P0049,W005,133,136.94093
2024-08-25,P0049,W006,112,116.43326
2024-08-25,P0050,W001,390,371.7569
2024-08-25,P0050,W002,254,243.7852
2024-08-25,P0050,W003,219,215.20474
2024-08-25,P0050,W004,288,312.88583
2024-08-25,P0050,W005,191,188.16164
2024-08-25,P0050,W006,278,290.48282
2024-08-25,P0051,W001,166,163.27328
2024-08-25,P0051,W002,103,99.72815
2024-08-25,P0051,W003,265,267.93243
2024-08-25,P0051,W004,263,254.68053
2024-08-25,P0051,W005,150,153.42953
2024-08-25,P0051,W006,169,165.95636
2024-08-25,P0052,W001,215,213.86467
2024-08-25,P0052,W002,238,232.71802
2024-08-25,P0052,W003,212,188.33035
2024-08-25,P0052,W004,253,244.06493
2024-08-25,P0052,W005,110,118.96023
2024-08-25,P0052,W006,265,274.8666
2024-08-25,P0053,W001,107,109.89315
2024-08-25,P0053,W002,79,79.07405
2024-08-25,P0053,W003,56,57.999928
2024-08-25,P0053,W004,71,72.04829
2024-08-25,P0053,W005,64,62.076866
2024-08-25,P0053,W006,120,122.674225
2024-08-25,P0054,W001,205,224.54218
2024-08-25,P0054,W002,388,395.59735
2024-08-25,P0054,W003,147,139.2533
2024-08-25,P0054,W004,387,364.78235
2024-08-25,P0054,W005,216,227.77264
2024-08-25,P0054,W006,379,377.97983
2024-08-25,P0055,W001,308,311.68616
2024-08-25,P0055,W002,183,195.40414
2024-08-25,P0055,W003,189,188.51021
2024-08-25,P0055,W004,291,273.25946
2024-08-25,P0055,W005,344,342.90192
2024-08-25,P0055,W006,246,249.10008
2024-08-25,P0056,W001,172,169.32497
2024-08-25,P0056,W002,134,140.9981
2024-08-25,P0056,W003,84,83.603775
2024-08-25,P0056,W004,102,98.98511
2024-08-25,P0056,W005,201,207.61823
2024-08-25,P0056,W006,110,104.46031
2024-08-25,P0057,W001,366,359.96283
2024-08-25,P0057,W002,172,187.3008
2024-08-25,P0057,W003,162,166.28882
2024-08-25,P0057,W004,307,330.77792
2024-08-25,P0057,W005,141,136.83583
2024-08-25,P0057,W006,245,254.52316
2024-08-25,P0058,W001,305,323.52405
2024-08-25,P0058,W002,298,309.27356
2024-08-25,P0058,W003,170,178.2979
2024-08-25,P0058,W004,266,250.64838
2024-08-25,P0058,W005,213,230.21254
2024-08-25,P0058,W006,252,258.1928
2024-08-25,P0059,W001,151,146.42113
2024-08-25,P0059,W002,126,122.29338
2024-08-25,P0059,W003,86,82.26825
2024-08-25,P0059,W004,115,113.131775
2024-08-25,P0059,W005,179,187.54977
2024-08-25,P0059,W006,80,77.88861
2024-08-25,P0060,W001,161,160.58281
2024-08-25,P0060,W002,177,165.59422
2024-08-25,P0060,W003,178,175.72617
2024-08-25,P0060,W004,275,292.57336
2024-08-25,P0060,W005,192,191.36816
2024-08-25,P0060,W006,272,282.08786
2024-09-01,P0001,W001,59,60.54431
2024-09-01,P0001,W002,149,139.58688
2024-09-01,P0001,W003,67,72.658455
2024-09-01,P0001,W004,134,128.63525
2024-09-01,P0001,W005,60,60.82256
2024-09-01,P0001,W006,73,72.341034
2024-09-01,P0002,W001,147,142.30995
2024-09-01,P0002,W002,104,97.5293
2024-09-01,P0002,W003,126,131.60304
2024-09-01,P0002,W004,143,144.7394
2024-09-01,P0002,W005,142,137.34949
2024-09-01,P0002,W006,127,139.31795
2024-09-01,P0003,W001,92,93.75491
2024-09-01,P0003,W002,94,89.823975
2024-09-01,P0003,W003,48,46.171227
2024-09-01,P0003,W004,87,86.006454
2024-09-01,P0003,W005,98,93.72879
2024-09-01,P0003,W006,92,91.548386
2024-09-01,P0004,W001,170,168.83833
2024-09-01,P0004,W002,340,307.7386
2024-09-01,P0004,W003,291,273.56055
2024-09-01,P0004,W004,273,268.9654
2024-09-01,P0004,W005,343,356.2089
2024-09-01,P0004,W006,218,211.38712
2024-09-01,P0005,W001,27,28.010345
2024-09-01,P0005,W002,48,46.759712
2024-09-01,P0005,W003,82,73.80979
2024-09-01,P0005,W004,81,74.8673
2024-09-01,P0005,W005,40,40.578415
2024-09-01,P0005,W006,50,50.992603
2024-09-01,P0006,W001,70,76.59047
2024-09-01,P0006,W002,97,104.43677
2024-09-01,P0006,W003,113,113.607544
2024-09-01,P0006,W004,54,60.730534
2024-09-01,P0006,W005,113,121.51759
2024-09-01,P0006,W006,86,83.348366
2024-09-01,P0007,W001,51,55.834488
2024-09-01,P0007,W002,147,140.41168
2024-09-01,P0007,W003,63,62.5944
2024-09-01,P0007,W004,160,142.19766
2024-09-01,P0007,W005,91,101.581116
2024-09-01,P0007,W006,51,54.07233
2024-09-01,P0008,W001,104,105.45624
2024-09-01,P0008,W002,204,199.93109
2024-09-01,P0008,W003,135,136.6692
2024-09-01,P0008,W004,127,116.91785
2024-09-01,P0008,W005,123,127.752365
2024-09-01,P0008,W006,240,239.95572
2024-09-01,P0009,W001,62,57.44853
2024-09-01,P0009,W002,79,74.196236
2024-09-01,P0009,W003,115,111.59271
2024-09-01,P0009,W004,125,124.54501
2024-09-01,P0009,W005,161,156.76324
2024-09-01,P0009,W006,64,71.29904
2024-09-01,P0010,W001,394,369.7298
2024-09-01,P0010,W002,185,166.8741
2024-09-01,P0010,W003,354,376.23923
2024-09-01,P0010,W004,243,236.82823
2024-09-01,P0010,W005,300,314.09256
2024-09-01,P0010,W006,307,298.60266
2024-09-01,P0011,W001,73,73.13735
2024-09-01,P0011,W002,62,65.5283
2024-09-01,P0011,W003,152,139.93437
2024-09-01,P0011,W004,61,63.306076
2024-09-01,P0011,W005,62,60.197235
2024-09-01,P0011,W006,114,116.86273
2024-09-01,P0012,W001,103,108.440216
2024-09-01,P0012,W002,89,97.63382
2024-09-01,P0012,W003,88,84.93214
2024-09-01,P0012,W004,98,103.06848
2024-09-01,P0012,W005,103,99.91214
2024-09-01,P0012,W006,84,87.905075
2024-09-01,P0013,W001,142,146.48094
2024-09-01,P0013,W002,258,269.9905
2024-09-01,P0013,W003,258,253.79141
2024-09-01,P0013,W004,303,335.37332
2024-09-01,P0013,W005,184,164.2549
2024-09-01,P0013,W006,130,126.672775
2024-09-01,P0014,W001,127,124.88945
2024-09-01,P0014,W002,95,87.16373
2024-09-01,P0014,W003,145,144.7413
2024-09-01,P0014,W004,170,165.31006
2024-09-01,P0014,W005,192,196.91972
2024-09-01,P0014,W006,88,80.44821
2024-09-01,P0015,W001,46,46.088604
2024-09-01,P0015,W002,98,98.55072
2024-09-01,P0015,W003,98,105.42409
2024-09-01,P0015,W004,131,128.75992
2024-09-01,P0015,W005,57,53.95571
2024-09-01,P0015,W006,44,44.545692
2024-09-01,P0016,W001,74,68.262474
2024-09-01,P0016,W002,48,51.999386
2024-09-01,P0016,W003,61,57.206657
2024-09-01,P0016,W004,77,82.99847
2024-09-01,P0016,W005,79,78.94407
2024-09-01,P0016,W006,85,78.92588
2024-09-01,P0017,W001,57,59.89914
2024-09-01,P0017,W002,166,160.52422
2024-09-01,P0017,W003,143,136.22156
2024-09-01,P0017,W004,74,75.032555
2024-09-01,P0017,W005,83,77.25258
2024-09-01,P0017,W006,96,94.42601
2024-09-01,P0018,W001,86,90.83964
2024-09-01,P0018,W002,47,43.057205
2024-09-01,P0018,W003,60,59.52858
2024-09-01,P0018,W004,38,34.77253
2024-09-01,P0018,W005,79,82.19764
2024-09-01,P0018,W006,57,56.730564
2024-09-01,P0019,W001,224,226.87062
2024-09-01,P0019,W002,195,191.89117
2024-09-01,P0019,W003,171,157.73212
2024-09-01,P0019,W004,365,367.97342
2024-09-01,P0019,W005,223,236.86554
2024-09-01,P0019,W006,328,347.43414
2024-09-01,P0020,W001,219,216.85153
2024-09-01,P0020,W002,207,227.6085
2024-09-01,P0020,W003,316,311.82184
2024-09-01,P0020,W004,173,203.32758
2024-09-01,P0020,W005,301,303.0376
2024-09-01,P0020,W006,357,365.72516
2024-09-01,P0021,W001,175,182.07687
2024-09-01,P0021,W002,203,204.73387
2024-09-01,P0021,W003,137,133.45285
2024-09-01,P0021,W004,121,119.22676
2024-09-01,P0021,W005,189,180.58524
2024-09-01,P0021,W006,176,172.9002
2024-09-01,P0022,W001,61,58.582645
2024-09-01,P0022,W002,58,56.22673
2024-09-01,P0022,W003,54,54.075943
2024-09-01,P0022,W004,40,41.72712
2024-09-01,P0022,W005,58,54.03247
2024-09-01,P0022,W006,53,48.38533
2024-09-01,P0023,W001,280,277.65472
2024-09-01,P0023,W002,354,370.78314
2024-09-01,P0023,W003,144,137.99063
2024-09-01,P0023,W004,316,286.4938
2024-09-01,P0023,W005,252,247.78593
2024-09-01,P0023,W006,288,271.92307
2024-09-01,P0024,W001,142,150.24896
2024-09-01,P0024,W002,169,165.69531
2024-09-01,P0024,W003,253,244.65065
2024-09-01,P0024,W004,337,328.86374
2024-09-01,P0024,W005,206,227.70552
2024-09-01,P0024,W006,280,300.75848
2024-09-01,P0025,W001,107,110.6313
2024-09-01,P0025,W002,130,136.2966
2024-09-01,P0025,W003,245,240.48772
2024-09-01,P0025,W004,243,259.5258
2024-09-01,P0025,W005,272,278.60406
2024-09-01,P0025,W006,111,106.25396
2024-09-01,P0026,W001,24,24.397022
2024-09-01,P0026,W002,33,34.86412
2024-09-01,P0026,W003,45,46.14211
2024-09-01,P0026,W004,31,32.177612
2024-09-01,P0026,W005,34,34.482967
2024-09-01,P0026,W006,43,44.62638
2024-09-01,P0027,W001,57,57.96543
2024-09-01,P0027,W002,80,78.0986
2024-09-01,P0027,W003,123,105.048744
2024-09-01,P0027,W004,90,87.91009
2024-09-01,P0027,W005,118,115.665764
2024-09-01,P0027,W006,134,133.01614
2024-09-01,P0028,W001,58,60.306576
2024-09-01,P0028,W002,33,35.26848
2024-09-01,P0028,W003,67,64.02228
2024-09-01,P0028,W004,66,61.29262
2024-09-01,P0028,W005,67,65.75546
2024-09-01,P0028,W006,45,45.965942
2024-09-01,P0029,W001,177,178.0097
2024-09-01,P0029,W002,229,235.41266
2024-09-01,P0029,W003,263,266.727
2024-09-01,P0029,W004,187,179.47188
2024-09-01,P0029,W005,352,367.7259
2024-09-01,P0029,W006,217,223.51718
2024-09-01,P0030,W001,66,63.348957
2024-09-01,P0030,W002,157,133.72078
2024-09-01,P0030,W003,97,102.61826
2024-09-01,P0030,W004,60,58.222504
2024-09-01,P0030,W005,71,65.34112
2024-09-01,P0030,W006,131,122.59168
2024-09-01,P0031,W001,338,307.5104
2024-09-01,P0031,W002,285,297.9575
2024-09-01,P0031,W003,271,252.13184
2024-09-01,P0031,W004,222,240.56555
2024-09-01,P0031,W005,403,361.62082
2024-09-01,P0031,W006,199,197.19502
2024-09-01,P0032,W001,107,108.89369
2024-09-01,P0032,W002,169,166.57828
2024-09-01,P0032,W003,106,101.922585
2024-09-01,P0032,W004,148,160.97025
2024-09-01,P0032,W005,177,175.74144
2024-09-01,P0032,W006,84,85.47376
2024-09-01,P0033,W001,139,134.18063
2024-09-01,P0033,W002,265,273.56958
2024-09-01,P0033,W003,255,242.55133
2024-09-01,P0033,W004,234,254.03622
2024-09-01,P0033,W005,246,236.3786
2024-09-01,P0033,W006,320,315.24176
2024-09-01,P0034,W001,62,59.905674
2024-09-01,P0034,W002,24,25.328201
2024-09-01,P0034,W003,21,25.089512
2024-09-01,P0034,W004,40,37.885086
2024-09-01,P0034,W005,45,45.03171
2024-09-01,P0034,W006,39,41.23991
2024-09-01,P0035,W001,43,44.29964
2024-09-01,P0035,W002,36,35.02192
2024-09-01,P0035,W003,46,44.88355
2024-09-01,P0035,W004,55,53.43955
2024-09-01,P0035,W005,31,29.22499
2024-09-01,P0035,W006,69,66.573074
2024-09-01,P0036,W001,79,72.07895
2024-09-01,P0036,W002,108,108.25688
2024-09-01,P0036,W003,125,124.13518
2024-09-01,P0036,W004,175,178.03969
2024-09-01,P0036,W005,70,74.709076
2024-09-01,P0036,W006,174,161.58319
2024-09-01,P0037,W001,193,191.67531
2024-09-01,P0037,W002,196,198.47429
2024-09-01,P0037,W003,149,157.179
2024-09-01,P0037,W004,200,187.72107
2024-09-01,P0037,W005,114,109.99447
2024-09-01,P0037,W006,73,76.21026
2024-09-01,P0038,W001,107,105.89592
2024-09-01,P0038,W002,145,137.72455
2024-09-01,P0038,W003,162,160.47603
2024-09-01,P0038,W004,133,124.937225
2024-09-01,P0038,W005,148,148.39955
2024-09-01,P0038,W006,185,181.18834
2024-09-01,P0039,W001,223,220.20874
2024-09-01,P0039,W002,190,179.66974
2024-09-01,P0039,W003,186,186.9236
2024-09-01,P0039,W004,214,188.6666
2024-09-01,P0039,W005,284,295.37714
2024-09-01,P0039,W006,202,197.85828
2024-09-01,P0040,W001,316,331.488
2024-09-01,P0040,W002,147,135.7498
2024-09-01,P0040,W003,150,144.11305
2024-09-01,P0040,W004,200,209.64893
2024-09-01,P0040,W005,260,242.71643
2024-09-01,P0040,W006,257,268.87012
2024-09-01,P0041,W001,197,198.75969
2024-09-01,P0041,W002,189,199.15054
2024-09-01,P0041,W003,142,137.64705
2024-09-01,P0041,W004,118,107.382965
2024-09-01,P0041,W005,142,138.61955
2024-09-01,P0041,W006,195,195.56348
2024-09-01,P0042,W001,108,110.14608
2024-09-01,P0042,W002,164,167.83353
2024-09-01,P0042,W003,161,163.07765
2024-09-01,P0042,W004,188,198.50142
2024-09-01,P0042,W005,167,196.76553
2024-09-01,P0042,W006,224,236.68083
2024-09-01,P0043,W001,158,154.83463
2024-09-01,P0043,W002,240,225.11818
2024-09-01,P0043,W003,182,185.53671
2024-09-01,P0043,W004,162,160.40456
2024-09-01,P0043,W005,151,155.97722
2024-09-01,P0043,W006,118,118.37958
2024-09-01,P0044,W001,50,53.016308
2024-09-01,P0044,W002,32,36.724842
2024-09-01,P0044,W003,42,47.60541
2024-09-01,P0044,W004,39,36.0102
2024-09-01,P0044,W005,57,58.24991
2024-09-01,P0044,W006,36,35.959427
2024-09-01,P0045,W001,327,322.8516
2024-09-01,P0045,W002,152,151.17715
2024-09-01,P0045,W003,145,152.86903
2024-09-01,P0045,W004,228,234.64618
2024-09-01,P0045,W005,386,332.4507
2024-09-01,P0045,W006,339,300.9052
2024-09-01,P0046,W001,106,107.75517
2024-09-01,P0046,W002,181,193.74748
2024-09-01,P0046,W003,154,166.09793
2024-09-01,P0046,W004,101,101.0552
2024-09-01,P0046,W005,163,163.4076
2024-09-01,P0046,W006,134,129.85284
2024-09-01,P0047,W001,115,116.02903
2024-09-01,P0047,W002,101,110.43569
2024-09-01,P0047,W003,74,76.97932
2024-09-01,P0047,W004,151,150.44583
2024-09-01,P0047,W005,189,175.22379
2024-09-01,P0047,W006,83,74.72536
2024-09-01,P0048,W001,192,188.00394
2024-09-01,P0048,W002,379,369.41467
2024-09-01,P0048,W003,192,183.23904
2024-09-01,P0048,W004,201,197.5774
2024-09-01,P0048,W005,283,301.28046
2024-09-01,P0048,W006,186,201.86722
2024-09-01,P0049,W001,182,189.72829
2024-09-01,P0049,W002,119,124.11594
2024-09-01,P0049,W003,172,171.07893
2024-09-01,P0049,W004,144,139.14946
2024-09-01,P0049,W005,134,131.65715
2024-09-01,P0049,W006,107,111.40842
2024-09-01,P0050,W001,350,359.33353
2024-09-01,P0050,W002,259,246.57544
2024-09-01,P0050,W003,212,214.12024
2024-09-01,P0050,W004,320,300.26202
2024-09-01,P0050,W005,210,193.58124
2024-09-01,P0050,W006,270,280.2343
2024-09-01,P0051,W001,164,162.51411
2024-09-01,P0051,W002,116,103.43438
2024-09-01,P0051,W003,226,259.99542
2024-09-01,P0051,W004,227,243.46707
2024-09-01,P0051,W005,139,146.02576
2024-09-01,P0051,W006,170,162.60544
2024-09-01,P0052,W001,186,204.79414
2024-09-01,P0052,W002,217,227.14615
2024-09-01,P0052,W003,195,191.77277
2024-09-01,P0052,W004,239,243.99959
2024-09-01,P0052,W005,119,115.0731
2024-09-01,P0052,W006,262,262.82806
2024-09-01,P0053,W001,107,104.42149
2024-09-01,P0053,W002,75,76.03664
2024-09-01,P0053,W003,53,57.577427
2024-09-01,P0053,W004,67,66.339806
2024-09-01,P0053,W005,66,61.692204
2024-09-01,P0053,W006,121,117.033905
2024-09-01,P0054,W001,208,205.22931
2024-09-01,P0054,W002,412,392.37622
2024-09-01,P0054,W003,150,141.79015
2024-09-01,P0054,W004,378,361.7765
2024-09-01,P0054,W005,234,226.08008
2024-09-01,P0054,W006,398,371.74307
2024-09-01,P0055,W001,303,299.65967
2024-09-01,P0055,W002,174,184.95338
2024-09-01,P0055,W003,205,188.72426
2024-09-01,P0055,W004,299,272.9249
2024-09-01,P0055,W005,308,331.32562
2024-09-01,P0055,W006,252,240.92511
2024-09-01,P0056,W001,136,159.47725
2024-09-01,P0056,W002,130,134.79408
2024-09-01,P0056,W003,87,84.943726
2024-09-01,P0056,W004,98,98.80762
2024-09-01,P0056,W005,183,199.35562
2024-09-01,P0056,W006,112,107.58753
2024-09-01,P0057,W001,371,347.9514
2024-09-01,P0057,W002,201,180.10623
2024-09-01,P0057,W003,160,166.06854
2024-09-01,P0057,W004,285,304.22168
2024-09-01,P0057,W005,151,135.80371
2024-09-01,P0057,W006,263,242.11198
2024-09-01,P0058,W001,311,305.2498
2024-09-01,P0058,W002,308,302.45816
2024-09-01,P0058,W003,163,173.6311
2024-09-01,P0058,W004,234,246.0739
2024-09-01,P0058,W005,247,221.46933
2024-09-01,P0058,W006,253,247.55473
2024-09-01,P0059,W001,152,147.25258
2024-09-01,P0059,W002,123,121.9666
2024-09-01,P0059,W003,89,83.98643
2024-09-01,P0059,W004,108,106.65212
2024-09-01,P0059,W005,181,183.48857
2024-09-01,P0059,W006,73,75.75079
2024-09-01,P0060,W001,147,156.53178
2024-09-01,P0060,W002,161,167.44434
2024-09-01,P0060,W003,171,169.67633
2024-09-01,P0060,W004,300,285.54755
2024-09-01,P0060,W005,182,185.87447
2024-09-01,P0060,W006,267,270.50757
2024-09-08,P0001,W001,58,59.5261
2024-09-08,P0001,W002,142,136.81227
2024-09-08,P0001,W003,72,68.26059
2024-09-08,P0001,W004,127,127.85906
2024-09-08,P0001,W005,59,60.04921
2024-09-08,P0001,W006,70,68.649055
2024-09-08,P0002,W001,153,143.83658
2024-09-08,P0002,W002,98,97.05785
2024-09-08,P0002,W003,140,127.2549
2024-09-08,P0002,W004,153,141.83359
2024-09-08,P0002,W005,134,137.40733
2024-09-08,P0002,W006,146,134.29538
2024-09-08,P0003,W001,99,92.852554
2024-09-08,P0003,W002,82,86.83277
2024-09-08,P0003,W003,44,44.551483
2024-09-08,P0003,W004,83,82.84852
2024-09-08,P0003,W005,102,94.58102
2024-09-08,P0003,W006,89,88.857994
2024-09-08,P0004,W001,163,166.81137
2024-09-08,P0004,W002,286,303.88553
2024-09-08,P0004,W003,278,271.5929
2024-09-08,P0004,W004,259,262.17352
2024-09-08,P0004,W005,311,334.06323
2024-09-08,P0004,W006,218,216.35234
2024-09-08,P0005,W001,30,28.077652
2024-09-08,P0005,W002,44,45.215244
2024-09-08,P0005,W003,72,75.27181
2024-09-08,P0005,W004,66,71.49525
2024-09-08,P0005,W005,39,38.614807
2024-09-08,P0005,W006,49,48.71135
2024-09-08,P0006,W001,57,61.0751
2024-09-08,P0006,W002,78,83.41159
2024-09-08,P0006,W003,74,92.30048
2024-09-08,P0006,W004,40,47.21752
2024-09-08,P0006,W005,82,96.58199
2024-09-08,P0006,W006,60,68.82801
2024-09-08,P0007,W001,52,51.58061
2024-09-08,P0007,W002,137,139.59598
2024-09-08,P0007,W003,66,61.114204
2024-09-08,P0007,W004,139,143.58118
2024-09-08,P0007,W005,104,93.303215
2024-09-08,P0007,W006,57,54.253124
2024-09-08,P0008,W001,99,103.10649
2024-09-08,P0008,W002,204,195.54878
2024-09-08,P0008,W003,130,130.99757
2024-09-08,P0008,W004,118,118.05209
2024-09-08,P0008,W005,138,126.589645
2024-09-08,P0008,W006,242,244.43683
2024-09-08,P0009,W001,60,58.756836
2024-09-08,P0009,W002,78,76.450615
2024-09-08,P0009,W003,118,110.53277
2024-09-08,P0009,W004,113,117.77199
2024-09-08,P0009,W005,141,148.53595
2024-09-08,P0009,W006,67,66.61456
2024-09-08,P0010,W001,362,375.2837
2024-09-08,P0010,W002,168,166.06154
2024-09-08,P0010,W003,356,359.4495
2024-09-08,P0010,W004,249,235.77406
2024-09-08,P0010,W005,334,312.04105
2024-09-08,P0010,W006,335,307.44617
2024-09-08,P0011,W001,62,68.54555
2024-09-08,P0011,W002,63,61.180485
2024-09-08,P0011,W003,138,138.82823
2024-09-08,P0011,W004,59,59.786533
2024-09-08,P0011,W005,60,59.811554
2024-09-08,P0011,W006,111,111.82053
2024-09-08,P0012,W001,100,101.849625
2024-09-08,P0012,W002,102,94.41431
2024-09-08,P0012,W003,84,84.78894
2024-09-08,P0012,W004,97,97.83529
2024-09-08,P0012,W005,98,99.11994
2024-09-08,P0012,W006,99,88.252686
2024-09-08,P0013,W001,135,143.49457
2024-09-08,P0013,W002,248,254.4544
2024-09-08,P0013,W003,250,249.26022
2024-09-08,P0013,W004,324,315.7342
2024-09-08,P0013,W005,157,166.63905
2024-09-08,P0013,W006,131,127.07808
2024-09-08,P0014,W001,115,120.037735
2024-09-08,P0014,W002,74,83.27875
2024-09-08,P0014,W003,127,138.8361
2024-09-08,P0014,W004,152,163.44656
2024-09-08,P0014,W005,186,190.68086
2024-09-08,P0014,W006,80,81.96347
2024-09-08,P0015,W001,41,44.610752
2024-09-08,P0015,W002,87,94.19487
2024-09-08,P0015,W003,104,98.74794
2024-09-08,P0015,W004,113,124.0063
2024-09-08,P0015,W005,49,52.373642
2024-09-08,P0015,W006,47,44.52862
2024-09-08,P0016,W001,64,68.81977
2024-09-08,P0016,W002,54,50.00257
2024-09-08,P0016,W003,57,56.86144
2024-09-08,P0016,W004,82,77.371254
2024-09-08,P0016,W005,66,75.35903
2024-09-08,P0016,W006,78,80.6338
