date,warehouse_id,avg_temperature_c,precipitation_mm,is_severe_weather
2025-12-21,W003,9.3,4.2,0
2025-12-22,W003,15.0,0.8,0
2025-12-23,W003,16.6,0.2,0
2025-12-24,W003,11.3,2.2,0
2025-12-25,W003,14.4,2.0,0
2025-12-26,W003,18.0,1.5,0
2025-12-27,W003,16.2,1.0,0
2025-12-28,W003,14.2,0.8,0
2025-12-29,W003,20.7,0.2,0
2025-12-30,W003,17.3,0.0,0
2025-12-31,W003,13.3,3.6,0
2023-01-01,W004,31.4,0.1,0
2023-01-02,W004,28.7,0.1,0
2023-01-03,W004,29.6,7.2,0
2023-01-04,W004,31.7,4.7,0
2023-01-05,W004,32.0,0.1,0
2023-01-06,W004,33.5,4.9,0
2023-01-07,W004,31.4,0.8,0
2023-01-08,W004,26.1,1.9,0
2023-01-09,W004,32.8,2.2,0
2023-01-10,W004,37.5,2.5,0
2023-01-11,W004,38.1,3.0,0
2023-01-12,W004,27.9,4.2,0
2023-01-13,W004,30.8,2.8,0
2023-01-14,W004,32.5,5.1,0
2023-01-15,W004,35.0,0.5,0
2023-01-16,W004,30.2,0.2,0
2023-01-17,W004,26.5,0.2,0
2023-01-18,W004,33.2,0.9,0
2023-01-19,W004,35.3,2.1,0
2023-01-20,W004,33.8,0.9,0
2023-01-21,W004,36.7,3.5,0
2023-01-22,W004,30.9,0.4,0
2023-01-23,W004,35.3,1.4,0
2023-01-24,W004,30.1,0.8,0
2023-01-25,W004,31.1,1.2,0
2023-01-26,W004,31.4,2.7,0
2023-01-27,W004,26.9,4.8,0
2023-01-28,W004,32.1,4.5,0
2023-01-29,W004,32.2,6.0,0
2023-01-30,W004,34.6,1.3,0
2023-01-31,W004,29.2,5.9,0
2023-02-01,W004,32.3,1.4,0
2023-02-02,W004,29.3,0.8,0
2023-02-03,W004,38.7,0.8,0
2023-02-04,W004,31.9,2.9,0
2023-02-05,W004,36.3,1.5,0
2023-02-06,W004,33.5,0.7,0
2023-02-07,W004,36.1,2.2,0
2023-02-08,W004,34.3,0.7,0
2023-02-09,W004,34.6,8.3,0
2023-02-10,W004,34.6,1.4,0
2023-02-11,W004,34.9,5.7,0
2023-02-12,W004,34.4,0.5,0
2023-02-13,W004,34.2,1.4,0
2023-02-14,W004,38.8,2.9,0
2023-02-15,W004,31.2,1.1,0
2023-02-16,W004,39.9,1.4,0
2023-02-17,W004,36.9,6.2,0
2023-02-18,W004,35.4,3.1,0
2023-02-19,W004,34.8,1.7,0
2023-02-20,W004,41.0,1.8,0
2023-02-21,W004,34.0,0.7,0
2023-02-22,W004,31.6,6.3,0
2023-02-23,W004,37.9,4.3,0
2023-02-24,W004,37.1,0.8,0
2023-02-25,W004,38.7,3.3,0
2023-02-26,W004,37.7,6.7,0
2023-02-27,W004,35.7,0.5,0
2023-02-28,W004,38.9,6.6,0
2023-03-01,W004,33.7,1.8,0
2023-03-02,W004,38.8,4.6,0
2023-03-03,W004,37.8,1.1,0
2023-03-04,W004,35.8,0.2,0
2023-03-05,W004,43.2,4.0,1
2023-03-06,W004,35.8,1.4,0
2023-03-07,W004,38.2,0.6,0
2023-03-08,W004,40.2,2.0,0
2023-03-09,W004,34.7,0.5,0
2023-03-10,W004,41.2,4.3,0
2023-03-11,W004,40.3,5.1,0
2023-03-12,W004,37.6,1.4,0
2023-03-13,W004,31.6,2.5,0
2023-03-14,W004,41.8,0.5,0
2023-03-15,W004,35.6,1.9,0
2023-03-16,W004,41.0,3.6,0
2023-03-17,W004,38.6,0.3,0
2023-03-18,W004,42.3,0.6,1
2023-03-19,W004,37.3,1.4,0
2023-03-20,W004,44.6,0.8,1
2023-03-21,W004,42.7,2.2,1
2023-03-22,W004,32.4,1.3,0
2023-03-23,W004,39.4,0.2,0
2023-03-24,W004,38.0,0.2,0
2023-03-25,W004,38.8,1.2,0
2023-03-26,W004,43.9,0.6,1
2023-03-27,W004,36.2,3.9,0
2023-03-28,W004,31.8,0.6,0
2023-03-29,W004,39.4,2.1,0
2023-03-30,W004,37.4,0.6,0
2023-03-31,W004,37.3,1.5,0
2023-04-01,W004,32.7,1.0,0
2023-04-02,W004,33.5,0.3,0
2023-04-03,W004,37.4,3.3,0
2023-04-04,W004,41.8,1.2,0
2023-04-05,W004,35.9,0.3,0
2023-04-06,W004,38.0,0.5,0
2023-04-07,W004,40.3,0.1,0
2023-04-08,W004,38.1,3.7,0
2023-04-09,W004,38.1,2.6,0
2023-04-10,W004,39.5,8.5,0
2023-04-11,W004,40.3,3.3,0
2023-04-12,W004,38.6,0.6,0
2023-04-13,W004,42.3,2.2,1
2023-04-14,W004,35.9,0.6,0
2023-04-15,W004,35.6,1.1,0
2023-04-16,W004,34.5,2.4,0
2023-04-17,W004,34.3,0.5,0
2023-04-18,W004,37.7,0.4,0
2023-04-19,W004,39.9,0.3,0
2023-04-20,W004,39.8,1.5,0
2023-04-21,W004,42.3,2.1,1
2023-04-22,W004,40.8,0.3,0
2023-04-23,W004,33.9,1.9,0
2023-04-24,W004,39.3,0.1,0
2023-04-25,W004,35.4,0.3,0
2023-04-26,W004,37.2,0.0,0
2023-04-27,W004,39.7,2.2,0
2023-04-28,W004,43.2,1.0,1
2023-04-29,W004,38.8,2.4,0
2023-04-30,W004,37.7,2.5,0
2023-05-01,W004,38.3,5.2,0
2023-05-02,W004,36.0,0.2,0
2023-05-03,W004,39.8,1.2,0
2023-05-04,W004,38.6,0.1,0
2023-05-05,W004,39.1,0.4,0
2023-05-06,W004,37.1,0.5,0
2023-05-07,W004,38.2,0.9,0
2023-05-08,W004,31.8,0.8,0
2023-05-09,W004,37.3,1.5,0
2023-05-10,W004,35.7,1.7,0
2023-05-11,W004,34.5,1.0,0
2023-05-12,W004,36.8,2.9,0
2023-05-13,W004,38.6,2.2,0
2023-05-14,W004,34.5,2.1,0
2023-05-15,W004,40.0,4.4,0
2023-05-16,W004,38.4,6.3,0
2023-05-17,W004,32.5,2.5,0
2023-05-18,W004,33.1,0.9,0
2023-05-19,W004,37.0,0.4,0
2023-05-20,W004,37.9,0.2,0
2023-05-21,W004,36.7,5.3,0
2023-05-22,W004,37.1,0.8,0
2023-05-23,W004,29.4,0.4,0
2023-05-24,W004,34.6,2.1,0
2023-05-25,W004,33.7,2.8,0
2023-05-26,W004,40.7,1.4,0
2023-05-27,W004,41.4,2.0,0
2023-05-28,W004,35.0,0.2,0
2023-05-29,W004,33.3,11.2,0
2023-05-30,W004,39.4,1.8,0
2023-05-31,W004,32.9,2.3,0
2023-06-01,W004,32.3,0.1,0
2023-06-02,W004,37.6,1.6,0
2023-06-03,W004,34.3,1.5,0
2023-06-04,W004,32.6,0.2,0
2023-06-05,W004,38.4,4.7,0
2023-06-06,W004,35.2,3.0,0
2023-06-07,W004,24.3,3.7,0
2023-06-08,W004,34.4,0.4,0
2023-06-09,W004,38.6,7.6,0
2023-06-10,W004,28.2,0.9,0
2023-06-11,W004,30.7,1.8,0
2023-06-12,W004,33.7,0.7,0
2023-06-13,W004,28.7,0.4,0
2023-06-14,W004,32.0,0.7,0
2023-06-15,W004,36.1,0.2,0
2023-06-16,W004,33.9,0.5,0
2023-06-17,W004,31.3,1.7,0
2023-06-18,W004,38.7,2.2,0
2023-06-19,W004,32.7,1.1,0
2023-06-20,W004,29.7,0.3,0
2023-06-21,W004,26.0,1.3,0
2023-06-22,W004,28.3,6.6,0
2023-06-23,W004,33.5,1.4,0
2023-06-24,W004,31.9,0.4,0
2023-06-25,W004,31.4,2.4,0
2023-06-26,W004,32.2,4.1,0
2023-06-27,W004,25.8,1.6,0
2023-06-28,W004,29.0,3.0,0
2023-06-29,W004,23.8,1.9,0
2023-06-30,W004,26.3,1.6,0
2023-07-01,W004,29.4,0.5,0
2023-07-02,W004,30.8,0.2,0
2023-07-03,W004,30.4,3.0,0
2023-07-04,W004,28.7,6.8,0
2023-07-05,W004,30.6,5.0,0
2023-07-06,W004,32.1,2.0,0
2023-07-07,W004,29.0,1.2,0
2023-07-08,W004,31.5,5.0,0
2023-07-09,W004,26.5,6.8,0
2023-07-10,W004,24.8,2.6,0
2023-07-11,W004,27.8,1.6,0
2023-07-12,W004,27.3,0.7,0
2023-07-13,W004,23.4,1.1,0
2023-07-14,W004,28.7,0.9,0
2023-07-15,W004,28.4,1.4,0
2023-07-16,W004,23.1,0.0,0
2023-07-17,W004,23.1,2.4,0
2023-07-18,W004,24.9,2.8,0
2023-07-19,W004,20.6,1.9,0
2023-07-20,W004,21.8,1.4,0
2023-07-21,W004,30.3,5.5,0
2023-07-22,W004,21.9,0.0,0
2023-07-23,W004,27.1,2.1,0
2023-07-24,W004,29.9,10.4,0
2023-07-25,W004,25.6,0.2,0
2023-07-26,W004,22.1,1.6,0
2023-07-27,W004,26.5,0.4,0
2023-07-28,W004,24.2,0.5,0
2023-07-29,W004,23.3,5.7,0
2023-07-30,W004,26.6,5.0,0
2023-07-31,W004,19.3,1.4,0
2023-08-01,W004,22.6,7.7,0
2023-08-02,W004,26.1,2.8,0
2023-08-03,W004,22.4,0.9,0
2023-08-04,W004,20.2,3.4,0
2023-08-05,W004,18.9,2.9,0
2023-08-06,W004,29.7,1.9,0
2023-08-07,W004,30.3,0.2,0
2023-08-08,W004,20.9,0.3,0
2023-08-09,W004,20.5,0.8,0
2023-08-10,W004,24.8,4.3,0
2023-08-11,W004,24.5,2.6,0
2023-08-12,W004,20.2,8.1,0
2023-08-13,W004,20.7,4.8,0
2023-08-14,W004,25.9,2.8,0
2023-08-15,W004,23.5,0.9,0
2023-08-16,W004,24.5,2.8,0
2023-08-17,W004,21.0,9.2,0
2023-08-18,W004,22.6,1.4,0
2023-08-19,W004,23.5,9.7,0
2023-08-20,W004,16.1,1.6,0
2023-08-21,W004,24.9,1.9,0
2023-08-22,W004,17.7,2.6,0
2023-08-23,W004,19.2,0.5,0
2023-08-24,W004,20.9,1.7,0
2023-08-25,W004,21.8,11.2,0
2023-08-26,W004,22.4,0.4,0
2023-08-27,W004,23.9,0.5,0
2023-08-28,W004,23.1,0.1,0
2023-08-29,W004,21.5,1.5,0
2023-08-30,W004,19.3,5.7,0
2023-08-31,W004,21.7,4.1,0
2023-09-01,W004,21.5,0.4,0
2023-09-02,W004,20.7,0.2,0
2023-09-03,W004,20.6,2.1,0
2023-09-04,W004,21.4,2.0,0
2023-09-05,W004,19.1,1.6,0
2023-09-06,W004,23.2,1.3,0
2023-09-07,W004,22.5,0.3,0
2023-09-08,W004,24.9,1.4,0
2023-09-09,W004,21.8,1.7,0
2023-09-10,W004,23.6,1.0,0
2023-09-11,W004,21.8,4.3,0
2023-09-12,W004,19.8,1.4,0
2023-09-13,W004,19.0,4.4,0
2023-09-14,W004,19.7,1.2,0
2023-09-15,W004,18.1,2.3,0
2023-09-16,W004,16.1,4.7,0
2023-09-17,W004,17.7,0.4,0
2023-09-18,W004,20.8,1.7,0
2023-09-19,W004,12.2,1.9,0
2023-09-20,W004,21.7,8.4,0
2023-09-21,W004,20.7,0.2,0
2023-09-22,W004,19.2,3.1,0
2023-09-23,W004,19.3,0.9,0
2023-09-24,W004,24.4,1.5,0
2023-09-25,W004,15.3,1.6,0
2023-09-26,W004,16.7,1.4,0
2023-09-27,W004,15.1,2.9,0
2023-09-28,W004,18.4,1.1,0
2023-09-29,W004,19.0,0.2,0
2023-09-30,W004,18.7,4.9,0
2023-10-01,W004,17.0,3.8,0
2023-10-02,W004,16.3,2.5,0
2023-10-03,W004,18.7,0.7,0
2023-10-04,W004,20.9,0.5,0
2023-10-05,W004,18.7,0.7,0
2023-10-06,W004,15.5,2.3,0
2023-10-07,W004,22.8,0.2,0
2023-10-08,W004,21.6,0.9,0
2023-10-09,W004,22.7,0.0,0
2023-10-10,W004,18.9,2.1,0
2023-10-11,W004,14.5,0.7,0
2023-10-12,W004,18.7,3.0,0
2023-10-13,W004,16.0,3.1,0
2023-10-14,W004,23.0,1.9,0
2023-10-15,W004,21.1,0.9,0
2023-10-16,W004,18.4,1.9,0
2023-10-17,W004,17.9,1.1,0
2023-10-18,W004,20.2,4.2,0
2023-10-19,W004,18.9,0.9,0
2023-10-20,W004,20.5,0.9,0
2023-10-21,W004,18.3,1.3,0
2023-10-22,W004,22.6,1.9,0
2023-10-23,W004,17.7,2.2,0
2023-10-24,W004,18.5,2.5,0
2023-10-25,W004,21.6,0.5,0
2023-10-26,W004,18.3,1.4,0
2023-10-27,W004,17.0,4.4,0
2023-10-28,W004,22.9,2.9,0
2023-10-29,W004,22.7,0.4,0
2023-10-30,W004,17.5,1.9,0
2023-10-31,W004,25.1,0.3,0
2023-11-01,W004,21.5,0.3,0
2023-11-02,W004,21.0,2.5,0
2023-11-03,W004,22.2,6.3,0
2023-11-04,W004,24.5,2.2,0
2023-11-05,W004,28.1,4.6,0
2023-11-06,W004,21.7,0.9,0
2023-11-07,W004,19.5,2.6,0
2023-11-08,W004,25.6,1.8,0
2023-11-09,W004,20.6,1.3,0
2023-11-10,W004,21.1,3.6,0
2023-11-11,W004,17.6,2.0,0
2023-11-12,W004,22.2,1.0,0
2023-11-13,W004,19.5,1.4,0
2023-11-14,W004,23.7,0.3,0
2023-11-15,W004,23.7,5.2,0
2023-11-16,W004,21.5,1.8,0
2023-11-17,W004,22.5,5.7,0
2023-11-18,W004,19.5,1.1,0
2023-11-19,W004,24.9,3.9,0
2023-11-20,W004,18.7,0.0,0
2023-11-21,W004,25.9,1.9,0
2023-11-22,W004,25.3,1.8,0
2023-11-23,W004,20.7,7.6,0
2023-11-24,W004,23.1,4.6,0
2023-11-25,W004,26.2,0.8,0
2023-11-26,W004,22.9,0.9,0
2023-11-27,W004,26.8,1.4,0
2023-11-28,W004,23.8,2.4,0
2023-11-29,W004,22.1,4.8,0
2023-11-30,W004,21.7,0.7,0
2023-12-01,W004,26.4,5.0,0
2023-12-02,W004,27.8,0.9,0
2023-12-03,W004,21.4,2.3,0
2023-12-04,W004,23.7,0.1,0
2023-12-05,W004,23.6,3.8,0
2023-12-06,W004,16.2,0.6,0
2023-12-07,W004,29.2,0.5,0
2023-12-08,W004,25.2,0.8,0
2023-12-09,W004,26.5,0.5,0
2023-12-10,W004,21.4,0.5,0
2023-12-11,W004,21.0,1.5,0
2023-12-12,W004,26.5,1.3,0
2023-12-13,W004,29.1,2.4,0
2023-12-14,W004,28.9,1.2,0
2023-12-15,W004,30.2,3.2,0
2023-12-16,W004,26.3,3.7,0
2023-12-17,W004,31.0,0.0,0
2023-12-18,W004,25.3,0.6,0
2023-12-19,W004,29.4,3.2,0
2023-12-20,W004,27.6,2.1,0
2023-12-21,W004,25.6,1.0,0
2023-12-22,W004,22.4,1.3,0
2023-12-23,W004,35.4,0.2,0
2023-12-24,W004,23.7,0.3,0
2023-12-25,W004,26.5,5.3,0
2023-12-26,W004,29.4,0.4,0
2023-12-27,W004,24.9,3.7,0
2023-12-28,W004,25.8,1.9,0
2023-12-29,W004,29.2,0.3,0
2023-12-30,W004,27.2,3.1,0
2023-12-31,W004,34.2,3.2,0
2024-01-01,W004,27.0,4.9,0
2024-01-02,W004,29.8,0.2,0
2024-01-03,W004,26.5,9.2,0
2024-01-04,W004,27.6,5.3,0
2024-01-05,W004,36.4,4.4,0
2024-01-06,W004,31.6,1.5,0
2024-01-07,W004,29.8,3.1,0
2024-01-08,W004,28.1,6.5,0
2024-01-09,W004,31.2,0.9,0
2024-01-10,W004,30.9,0.3,0
2024-01-11,W004,34.6,1.2,0
2024-01-12,W004,34.5,3.7,0
2024-01-13,W004,28.1,0.5,0
2024-01-14,W004,31.2,4.6,0
2024-01-15,W004,36.8,1.0,0
2024-01-16,W004,35.1,1.4,0
2024-01-17,W004,29.9,6.4,0
2024-01-18,W004,32.5,2.8,0
2024-01-19,W004,32.1,3.3,0
2024-01-20,W004,31.1,1.0,0
2024-01-21,W004,26.2,2.0,0
2024-01-22,W004,35.9,1.0,0
2024-01-23,W004,33.9,0.8,0
2024-01-24,W004,35.1,1.8,0
2024-01-25,W004,31.3,3.1,0
2024-01-26,W004,27.1,1.0,0
2024-01-27,W004,32.8,1.3,0
2024-01-28,W004,33.6,0.1,0
2024-01-29,W004,27.8,0.3,0
2024-01-30,W004,36.3,2.4,0
2024-01-31,W004,33.2,1.6,0
2024-02-01,W004,36.9,2.6,0
2024-02-02,W004,31.8,1.1,0
2024-02-03,W004,42.0,0.8,1
2024-02-04,W004,37.0,6.2,0
2024-02-05,W004,39.4,1.2,0
2024-02-06,W004,30.9,0.5,0
2024-02-07,W004,41.2,0.9,0
2024-02-08,W004,30.6,10.6,0
2024-02-09,W004,33.5,0.6,0
2024-02-10,W004,35.7,5.0,0
2024-02-11,W004,33.9,3.5,0
2024-02-12,W004,32.3,0.3,0
2024-02-13,W004,37.0,1.4,0
2024-02-14,W004,40.0,1.4,0
2024-02-15,W004,39.4,1.2,0
2024-02-16,W004,37.6,0.4,0
2024-02-17,W004,41.5,6.1,0
2024-02-18,W004,37.8,0.2,0
2024-02-19,W004,40.0,2.4,0
2024-02-20,W004,39.8,1.9,0
2024-02-21,W004,35.9,2.0,0
2024-02-22,W004,38.3,2.1,0
2024-02-23,W004,36.4,2.0,0
2024-02-24,W004,39.2,0.2,0
2024-02-25,W004,35.9,2.7,0
2024-02-26,W004,29.6,3.8,0
2024-02-27,W004,38.0,1.9,0
2024-02-28,W004,37.2,1.0,0
2024-02-29,W004,42.1,0.7,1
2024-03-01,W004,37.3,2.4,0
2024-03-02,W004,38.4,0.6,0
2024-03-03,W004,37.8,0.7,0
2024-03-04,W004,36.6,0.9,0
2024-03-05,W004,38.2,2.8,0
2024-03-06,W004,38.2,0.4,0
2024-03-07,W004,41.9,0.7,0
2024-03-08,W004,38.6,0.4,0
2024-03-09,W004,33.6,0.6,0
2024-03-10,W004,37.3,0.2,0
2024-03-11,W004,37.3,1.4,0
2024-03-12,W004,35.4,4.1,0
2024-03-13,W004,39.3,1.3,0
2024-03-14,W004,42.6,0.1,1
2024-03-15,W004,37.4,4.7,0
2024-03-16,W004,35.3,1.4,0
2024-03-17,W004,41.9,3.3,0
2024-03-18,W004,37.4,7.2,0
2024-03-19,W004,40.7,2.4,0
2024-03-20,W004,39.6,0.8,0
2024-03-21,W004,37.0,0.3,0
2024-03-22,W004,43.6,3.3,1
2024-03-23,W004,37.6,0.6,0
2024-03-24,W004,47.3,5.2,1
2024-03-25,W004,39.1,9.2,0
2024-03-26,W004,40.7,12.4,0
2024-03-27,W004,39.2,6.5,0
2024-03-28,W004,49.2,1.4,1
2024-03-29,W004,35.9,0.9,0
2024-03-30,W004,32.8,1.7,0
2024-03-31,W004,40.7,0.7,0
2024-04-01,W004,41.0,0.9,0
2024-04-02,W004,38.5,2.1,0
2024-04-03,W004,36.2,1.5,0
2024-04-04,W004,42.1,1.6,1
2024-04-05,W004,39.5,1.0,0
2024-04-06,W004,38.6,3.6,0
2024-04-07,W004,37.3,3.0,0
2024-04-08,W004,37.1,1.4,0
2024-04-09,W004,40.6,1.6,0
2024-04-10,W004,39.6,2.2,0
2024-04-11,W004,39.4,5.5,0
2024-04-12,W004,41.6,0.8,0
2024-04-13,W004,38.9,0.5,0
2024-04-14,W004,36.1,6.8,0
2024-04-15,W004,37.6,1.0,0
2024-04-16,W004,36.1,1.6,0
2024-04-17,W004,30.9,0.4,0
2024-04-18,W004,39.6,0.0,0
2024-04-19,W004,35.0,2.7,0
2024-04-20,W004,39.1,1.6,0
2024-04-21,W004,42.2,1.0,1
2024-04-22,W004,42.0,0.3,1
2024-04-23,W004,41.2,1.0,0
2024-04-24,W004,36.6,0.1,0
2024-04-25,W004,34.1,6.6,0
2024-04-26,W004,37.2,5.9,0
2024-04-27,W004,40.3,0.9,0
2024-04-28,W004,38.7,2.5,0
2024-04-29,W004,40.8,1.4,0
2024-04-30,W004,35.2,1.7,0
2024-05-01,W004,35.7,0.3,0
2024-05-02,W004,36.6,0.4,0
2024-05-03,W004,37.5,0.7,0
2024-05-04,W004,45.1,0.7,1
2024-05-05,W004,40.8,3.1,0
2024-05-06,W004,39.9,2.1,0
2024-05-07,W004,40.2,0.6,0
2024-05-08,W004,37.8,0.7,0
2024-05-09,W004,35.3,0.9,0
2024-05-10,W004,35.5,1.7,0
2024-05-11,W004,36.5,2.4,0
2024-05-12,W004,40.7,0.6,0
2024-05-13,W004,37.6,2.3,0
2024-05-14,W004,34.8,2.7,0
2024-05-15,W004,39.5,0.9,0
2024-05-16,W004,40.3,0.6,0
2024-05-17,W004,36.4,5.4,0
2024-05-18,W004,33.4,0.9,0
2024-05-19,W004,35.4,1.1,0
2024-05-20,W004,38.7,0.2,0
2024-05-21,W004,39.4,3.0,0
2024-05-22,W004,36.1,2.7,0
2024-05-23,W004,33.2,0.8,0
2024-05-24,W004,30.4,0.5,0
2024-05-25,W004,36.7,3.4,0
2024-05-26,W004,31.9,0.2,0
2024-05-27,W004,33.5,0.2,0
2024-05-28,W004,34.7,0.0,0
2024-05-29,W004,36.1,0.3,0
2024-05-30,W004,34.6,2.2,0
2024-05-31,W004,33.2,0.3,0
2024-06-01,W004,36.6,1.0,0
2024-06-02,W004,33.7,2.6,0
2024-06-03,W004,31.7,4.2,0
2024-06-04,W004,34.1,0.0,0
2024-06-05,W004,31.9,3.6,0
2024-06-06,W004,34.6,0.2,0
2024-06-07,W004,33.4,0.3,0
2024-06-08,W004,34.3,0.4,0
2024-06-09,W004,33.9,3.4,0
2024-06-10,W004,34.1,0.9,0
2024-06-11,W004,33.0,1.4,0
2024-06-12,W004,37.2,0.7,0
2024-06-13,W004,28.8,2.6,0
2024-06-14,W004,30.0,0.1,0
2024-06-15,W004,26.7,3.1,0
2024-06-16,W004,33.3,2.1,0
2024-06-17,W004,31.6,0.2,0
2024-06-18,W004,27.7,0.5,0
2024-06-19,W004,33.4,3.7,0
2024-06-20,W004,27.3,2.6,0
2024-06-21,W004,32.2,0.1,0
2024-06-22,W004,31.8,0.3,0
2024-06-23,W004,32.0,1.3,0
2024-06-24,W004,31.8,3.6,0
2024-06-25,W004,27.2,0.1,0
2024-06-26,W004,34.4,1.1,0
2024-06-27,W004,30.8,0.7,0
2024-06-28,W004,25.5,1.0,0
2024-06-29,W004,26.5,1.3,0
2024-06-30,W004,30.1,6.7,0
2024-07-01,W004,25.9,0.2,0
2024-07-02,W004,31.2,6.3,0
2024-07-03,W004,32.0,6.8,0
2024-07-04,W004,31.3,1.8,0
2024-07-05,W004,30.1,0.0,0
2024-07-06,W004,29.8,3.0,0
2024-07-07,W004,30.5,1.7,0
2024-07-08,W004,27.8,0.5,0
2024-07-09,W004,24.5,0.4,0
2024-07-10,W004,25.0,2.7,0
2024-07-11,W004,29.9,1.0,0
2024-07-12,W004,32.6,1.5,0
2024-07-13,W004,28.7,0.7,0
2024-07-14,W004,26.1,0.4,0
2024-07-15,W004,24.9,2.3,0
2024-07-16,W004,27.4,0.8,0
2024-07-17,W004,27.2,1.4,0
2024-07-18,W004,28.5,0.0,0
2024-07-19,W004,26.8,4.5,0
2024-07-20,W004,27.4,2.7,0
2024-07-21,W004,20.4,4.0,0
2024-07-22,W004,26.6,5.6,0
2024-07-23,W004,23.2,2.1,0
2024-07-24,W004,26.5,4.0,0
2024-07-25,W004,23.5,2.9,0
2024-07-26,W004,22.9,2.7,0
2024-07-27,W004,25.7,3.7,0
2024-07-28,W004,24.0,0.1,0
2024-07-29,W004,23.6,4.5,0
2024-07-30,W004,20.3,1.0,0
2024-07-31,W004,24.5,0.1,0
2024-08-01,W004,26.7,0.4,0
2024-08-02,W004,18.5,3.6,0
2024-08-03,W004,23.1,10.6,0
2024-08-04,W004,22.6,8.9,0
2024-08-05,W004,24.7,1.1,0
2024-08-06,W004,25.1,1.5,0
2024-08-07,W004,24.8,0.3,0
2024-08-08,W004,27.7,3.4,0
2024-08-09,W004,22.8,0.8,0
2024-08-10,W004,23.6,2.0,0
2024-08-11,W004,24.4,1.3,0
2024-08-12,W004,24.9,7.2,0
2024-08-13,W004,20.7,4.5,0
2024-08-14,W004,22.6,2.3,0
2024-08-15,W004,17.2,3.6,0
2024-08-16,W004,19.7,2.2,0
2024-08-17,W004,22.4,6.1,0
2024-08-18,W004,22.8,0.7,0
2024-08-19,W004,18.4,3.3,0
2024-08-20,W004,25.2,6.8,0
2024-08-21,W004,20.3,0.1,0
2024-08-22,W004,25.0,2.8,0
2024-08-23,W004,22.3,0.7,0
2024-08-24,W004,22.0,3.8,0
2024-08-25,W004,24.6,0.5,0
2024-08-26,W004,20.2,1.4,0
2024-08-27,W004,21.6,0.5,0
2024-08-28,W004,21.1,1.0,0
2024-08-29,W004,15.2,5.1,0
2024-08-30,W004,20.3,2.0,0
2024-08-31,W004,21.6,7.4,0
2024-09-01,W004,20.7,1.3,0
2024-09-02,W004,20.1,0.2,0
2024-09-03,W004,22.2,0.5,0
2024-09-04,W004,19.5,0.7,0
2024-09-05,W004,20.8,2.3,0
2024-09-06,W004,22.5,2.4,0
2024-09-07,W004,22.0,2.6,0
2024-09-08,W004,17.4,2.2,0
2024-09-09,W004,20.2,13.7,0
2024-09-10,W004,22.7,0.7,0
2024-09-11,W004,15.0,0.8,0
2024-09-12,W004,21.0,2.3,0
2024-09-13,W004,14.9,5.7,0
2024-09-14,W004,16.9,0.1,0
2024-09-15,W004,17.8,1.3,0
2024-09-16,W004,16.8,0.5,0
2024-09-17,W004,17.8,0.1,0
2024-09-18,W004,22.1,0.1,0
2024-09-19,W004,24.0,0.0,0
2024-09-20,W004,19.9,0.7,0
2024-09-21,W004,18.2,0.1,0
2024-09-22,W004,15.0,0.0,0
2024-09-23,W004,16.3,2.2,0
2024-09-24,W004,16.0,2.5,0
2024-09-25,W004,19.5,1.4,0
2024-09-26,W004,23.9,4.5,0
2024-09-27,W004,20.3,4.3,0
2024-09-28,W004,22.4,2.4,0
2024-09-29,W004,20.4,1.8,0
2024-09-30,W004,17.1,2.2,0
2024-10-01,W004,15.0,6.3,0
2024-10-02,W004,19.9,0.0,0
2024-10-03,W004,18.6,0.9,0
2024-10-04,W004,17.9,3.0,0
2024-10-05,W004,21.5,2.8,0
2024-10-06,W004,21.2,0.7,0
2024-10-07,W004,15.1,4.4,0
2024-10-08,W004,23.0,1.0,0
2024-10-09,W004,25.3,0.4,0
2024-10-10,W004,16.8,0.6,0
2024-10-11,W004,25.1,0.8,0
2024-10-12,W004,17.3,0.4,0
2024-10-13,W004,21.2,3.3,0
2024-10-14,W004,20.8,2.0,0
2024-10-15,W004,19.2,13.4,0
2024-10-16,W004,24.1,3.7,0
2024-10-17,W004,18.8,1.0,0
2024-10-18,W004,16.2,0.2,0
2024-10-19,W004,22.3,0.2,0
2024-10-20,W004,18.7,0.4,0
2024-10-21,W004,19.4,1.1,0
2024-10-22,W004,22.1,2.7,0
2024-10-23,W004,18.6,3.3,0
2024-10-24,W004,22.1,6.8,0
2024-10-25,W004,17.4,1.2,0
2024-10-26,W004,21.3,0.9,0
2024-10-27,W004,15.8,0.8,0
2024-10-28,W004,18.8,1.6,0
2024-10-29,W004,19.3,2.4,0
2024-10-30,W004,19.4,1.8,0
2024-10-31,W004,19.9,3.2,0
2024-11-01,W004,25.9,1.9,0
2024-11-02,W004,20.4,0.9,0
2024-11-03,W004,20.8,0.2,0
2024-11-04,W004,20.0,0.7,0
2024-11-05,W004,23.7,2.1,0
2024-11-06,W004,24.0,7.5,0
2024-11-07,W004,23.9,2.0,0
2024-11-08,W004,27.2,2.4,0
2024-11-09,W004,26.6,0.7,0
2024-11-10,W004,24.4,1.1,0
2024-11-11,W004,20.3,1.1,0
2024-11-12,W004,21.5,0.7,0
2024-11-13,W004,20.2,5.3,0
2024-11-14,W004,22.2,6.5,0
2024-11-15,W004,20.2,0.4,0
2024-11-16,W004,26.0,4.0,0
2024-11-17,W004,21.1,0.6,0
