date,product_id,warehouse_id,units_sold,demand_zscore,anomaly_type
2024-10-19,P0005,W001,6,3.064388387668317,SPIKE
2024-10-19,P0023,W006,75,5.537065054277224,SPIKE
2024-10-19,P0048,W002,75,3.016845129393752,SPIKE
2024-10-19,P0009,W002,16,3.0990401873882765,SPIKE
2024-10-19,P0010,W006,68,3.6622305900450036,SPIKE
2024-10-19,P0016,W006,16,3.2462932058514022,SPIKE
2024-10-19,P0022,W005,12,3.082040696005587,SPIKE
2024-10-19,P0042,W001,23,3.5667352305014166,SPIKE
2024-10-19,P0053,W004,15,3.4254377691520657,SPIKE
2024-10-19,P0035,W006,14,3.1953742608131988,SPIKE
2024-10-19,P0052,W006,54,3.029126642715633,SPIKE
2024-10-13,P0031,W003,55,3.1461412409847322,SPIKE
2024-10-13,P0032,W005,38,3.728312849835886,SPIKE
2024-10-13,P0029,W005,77,3.385478919348414,SPIKE
2024-10-13,P0007,W004,34,5.418664064082665,SPIKE
2024-10-13,P0040,W005,50,3.1362862234016284,SPIKE
2024-10-13,P0043,W003,42,4.672808228864436,SPIKE
2024-10-13,P0005,W004,16,3.170543898682146,SPIKE
2024-10-13,P0054,W003,31,3.4404812382666914,SPIKE
2024-10-13,P0055,W006,49,3.336117143848503,SPIKE
2024-10-13,P0036,W006,43,3.3404811658334026,SPIKE
2024-10-13,P0003,W004,18,3.0231216129049794,SPIKE
2024-10-13,P0047,W004,33,3.1967774680089223,SPIKE
2024-10-13,P0036,W001,19,5.2264024161104,SPIKE
2024-10-12,P0006,W003,16,3.4306500312277874,SPIKE
2024-10-12,P0036,W001,15,3.5298105957021924,SPIKE
2024-10-12,P0036,W006,39,3.1534884802196252,SPIKE
2024-10-12,P0060,W005,39,3.2024796344489563,SPIKE
2024-10-12,P0039,W003,39,3.0195873365726627,SPIKE
2024-10-12,P0036,W003,34,4.893520364871152,SPIKE
2024-10-12,P0003,W003,9,3.0764801509989415,SPIKE
2024-10-12,P0049,W006,25,4.378987378218253,SPIKE
2024-10-12,P0036,W005,21,5.114373922010881,SPIKE
2024-10-12,P0036,W004,57,7.270612005558062,SPIKE
2024-10-12,P0011,W006,25,3.1529952918367243,SPIKE
2024-10-12,P0027,W004,17,3.2103729918647153,SPIKE
2024-10-12,P0019,W006,72,4.173087799844928,SPIKE
2024-10-12,P0017,W005,17,3.20088916818499,SPIKE
2024-10-11,P0036,W003,29,4.787486783800978,SPIKE
2024-10-10,P0023,W006,51,3.05794012736117,SPIKE
2024-10-06,P0033,W006,76,3.179893110634084,SPIKE
2024-10-06,P0024,W005,52,3.542722082120284,SPIKE
2024-10-06,P0014,W001,30,3.401791860787638,SPIKE
2024-10-06,P0042,W005,39,3.3579153413490515,SPIKE
2024-10-06,P0014,W003,35,4.025932346030342,SPIKE
2024-10-06,P0043,W002,44,3.0586677041691823,SPIKE
2024-10-06,P0035,W004,12,3.6531506263958184,SPIKE
2024-10-06,P0001,W001,14,3.7690681974864417,SPIKE
2024-10-06,P0048,W006,43,3.229716909632738,SPIKE
2024-10-06,P0030,W002,33,3.4988908875418363,SPIKE
2024-10-05,P0014,W003,31,3.8121493453833915,SPIKE
2024-10-05,P0051,W006,39,3.270588541682373,SPIKE
2024-10-05,P0001,W002,32,3.7905495848003357,SPIKE
2024-10-05,P0014,W004,38,3.7574627829528673,SPIKE
2024-10-05,P0013,W003,53,3.869052865054541,SPIKE
2024-10-05,P0014,W006,19,3.8720213629352855,SPIKE
2024-10-05,P0058,W005,50,3.2831623720972907,SPIKE
2024-10-05,P0014,W002,27,6.6940662897818255,SPIKE
2024-10-05,P0029,W004,37,4.865451013799016,SPIKE
2024-10-05,P0039,W004,40,3.043891940637781,SPIKE
2024-10-03,P0030,W005,5,-3.120659800934901,DROP
2024-09-29,P0058,W003,37,3.543018604813372,SPIKE
2024-09-29,P0009,W006,15,3.0450414937278327,SPIKE
2024-09-29,P0033,W005,61,3.209351408654775,SPIKE
2024-09-29,P0037,W005,24,3.0963578110402104,SPIKE
2024-09-29,P0033,W001,37,3.5302895743979157,SPIKE
2024-09-29,P0044,W005,15,4.369060953400448,SPIKE
2024-09-28,P0047,W002,21,3.017194382682869,SPIKE
2024-09-28,P0033,W002,72,3.665691094858551,SPIKE
2024-09-28,P0008,W002,49,3.5628683908549714,SPIKE
2024-09-28,P0041,W004,25,4.044338402522569,SPIKE
2024-09-28,P0004,W001,38,3.419964479341116,SPIKE
2024-09-28,P0016,W004,17,3.2310060672839382,SPIKE
2024-09-28,P0017,W006,19,3.022326410041987,SPIKE
2024-09-28,P0056,W001,35,3.62827292212758,SPIKE
2024-09-28,P0052,W004,54,3.482042951426267,SPIKE
2024-09-28,P0033,W001,33,3.2137381415936943,SPIKE
2024-09-28,P0016,W005,17,4.0648807871766115,SPIKE
2024-09-28,P0023,W002,78,3.4433721120995218,SPIKE
2024-09-28,P0014,W005,39,3.1194488222439043,SPIKE
2024-09-27,P0033,W004,56,3.5447387197718614,SPIKE
2024-09-24,P0057,W003,10,-3.0723502400767466,DROP
2024-09-22,P0059,W001,36,3.2702942614269856,SPIKE
2024-09-22,P0016,W001,15,3.391790866639505,SPIKE
2024-09-22,P0026,W001,5,3.3065131758343345,SPIKE
2024-09-21,P0049,W005,28,3.064245995364005,SPIKE
2024-09-21,P0051,W005,33,3.8982661534403524,SPIKE
2024-09-20,P0032,W006,6,-3.1352038861907707,DROP
2024-09-17,P0043,W005,12,-3.2344932458481526,DROP
2024-09-15,P0002,W004,30,3.039142843626264,SPIKE
2024-09-15,P0046,W005,49,3.4718415275762986,SPIKE
2024-09-15,P0050,W003,57,4.0900162811086105,SPIKE
2024-09-15,P0046,W001,29,3.1575700240357576,SPIKE
2024-09-15,P0030,W002,32,3.0699449110696584,SPIKE
2024-09-15,P0049,W002,27,3.0129879654239797,SPIKE
2024-09-15,P0046,W004,28,4.071734778759673,SPIKE
2024-09-15,P0046,W003,49,3.4188586973343194,SPIKE
2024-09-15,P0011,W005,13,3.062286013489891,SPIKE
2024-09-14,P0046,W003,49,4.5816267696262045,SPIKE
2024-09-14,P0050,W004,78,3.2514895849324703,SPIKE
2024-09-14,P0050,W005,48,3.0018763396890393,SPIKE
2024-09-14,P0037,W001,39,3.0745394916632898,SPIKE
2024-09-14,P0050,W006,81,4.178858867072031,SPIKE
2024-09-14,P0013,W002,63,3.3379406986685933,SPIKE
2024-09-14,P0046,W005,48,4.422040352311837,SPIKE
2024-09-13,P0046,W002,46,3.4770734945267168,SPIKE
2024-09-12,P0046,W005,39,3.350643169821907,SPIKE
2024-09-11,P0046,W005,38,3.9549717596251526,SPIKE
2024-09-11,P0046,W006,33,3.935536302078801,SPIKE
2024-09-10,P0050,W006,67,3.3784209269566827,SPIKE
2024-09-10,P0050,W004,70,3.30099630548341,SPIKE
2024-09-08,P0033,W005,54,3.185384027390314,SPIKE
2024-09-08,P0003,W005,22,3.240696161919028,SPIKE
2024-09-07,P0036,W006,39,3.300497957514851,SPIKE
2024-09-04,P0012,W004,6,-3.2767283178616258,DROP
2024-09-03,P0056,W003,7,-3.0723413833587405,DROP
2024-09-01,P0034,W004,9,3.116159970488159,SPIKE
2024-09-01,P0045,W006,66,3.2132370123633875,SPIKE
2024-09-01,P0057,W005,33,4.144766235884273,SPIKE
2024-08-31,P0005,W003,18,4.442534311753976,SPIKE
2024-08-31,P0006,W003,23,4.080538060251409,SPIKE
2024-08-31,P0039,W004,42,3.013543553566573,SPIKE
2024-08-31,P0045,W005,78,3.328493972472516,SPIKE
2024-08-31,P0006,W006,18,4.396968652757576,SPIKE
2024-08-31,P0006,W005,23,3.3979147860254666,SPIKE
2024-08-29,P0028,W006,3,-3.838720145793949,DROP
2024-08-29,P0041,W001,14,-3.097767621295734,DROP
2024-08-25,P0006,W002,19,3.4030659831698724,SPIKE
2024-08-25,P0035,W001,10,3.2284318603972877,SPIKE
2024-08-24,P0015,W003,27,3.4655164004183825,SPIKE
2024-08-23,P0028,W005,5,-3.1237701442588195,DROP
2024-08-22,P0041,W003,10,-3.5259243975364924,DROP
2024-08-20,P0027,W003,8,-3.0143528771871253,DROP
2024-08-19,P0035,W001,4,-3.1973300499250517,DROP
2024-08-19,P0034,W003,1,-3.664140543964643,DROP
2024-08-18,P0021,W002,52,3.4013760654968834,SPIKE
2024-08-17,P0012,W001,25,3.2578198450837093,SPIKE
2024-08-16,P0047,W005,12,-3.0508735818040864,DROP
2024-08-13,P0041,W004,9,-3.069363855123406,DROP
2024-08-13,P0026,W003,4,-3.1406918948267526,DROP
2024-08-13,P0050,W003,18,-3.0895294319677666,DROP
2024-08-12,P0002,W001,12,-3.0225764626921943,DROP
2024-08-11,P0046,W002,65,4.005787730909611,SPIKE
2024-08-11,P0059,W001,10,-3.0066416387627735,DROP
2024-08-11,P0046,W003,47,4.0084341395458685,SPIKE
2024-08-11,P0020,W002,56,3.138925061114271,SPIKE
2024-08-10,P0046,W001,27,3.047906081616683,SPIKE
2024-08-10,P0046,W004,27,3.578478612758534,SPIKE
2024-08-06,P0033,W005,21,-3.024433964324379,DROP
2024-07-30,P0019,W006,32,-3.280105269487604,DROP
2024-07-28,P0021,W001,50,3.2541731667512437,SPIKE
2024-07-26,P0022,W003,5,-3.4219848100071424,DROP
2024-07-21,P0018,W005,25,3.0776247649037,SPIKE
2024-07-20,P0056,W004,30,3.2140280927204805,SPIKE
2024-07-20,P0016,W002,15,3.9437078923996665,SPIKE
2024-07-20,P0001,W001,17,3.0041752396495514,SPIKE
2024-07-18,P0018,W005,8,-3.240696161919008,DROP
2024-07-17,P0010,W006,108,3.3802917823800995,SPIKE
2024-07-14,P0024,W004,94,3.0251368313395024,SPIKE
2024-07-14,P0030,W005,24,4.0381378600846745,SPIKE
2024-07-14,P0010,W005,107,3.6727324553104395,SPIKE
2024-07-13,P0030,W001,21,3.082466881562437,SPIKE
2024-07-13,P0010,W002,62,5.027463225724964,SPIKE
2024-07-08,P0054,W005,25,-3.4716301910071863,DROP
2024-07-07,P0053,W005,23,3.985559519651493,SPIKE
2024-07-07,P0006,W004,14,3.530586892141083,SPIKE
2024-07-06,P0049,W005,44,3.690249044696555,SPIKE
2024-07-06,P0020,W005,86,3.0836409786179355,SPIKE
2024-07-04,P0002,W002,31,3.038009056933921,SPIKE
2024-07-04,P0019,W001,67,3.0601628604472264,SPIKE
2024-06-30,P0044,W002,11,3.0229159487708657,SPIKE
2024-06-30,P0041,W003,52,3.229818414876671,SPIKE
2024-06-30,P0033,W002,91,3.1319940321497715,SPIKE
2024-06-30,P0033,W003,81,3.0955428330728916,SPIKE
2024-06-30,P0012,W002,33,3.9657092723425866,SPIKE
2024-06-29,P0023,W002,117,4.064550978492722,SPIKE
2024-06-29,P0023,W006,92,3.5942548736977544,SPIKE
2024-06-29,P0041,W003,49,3.3623824218485296,SPIKE
2024-06-29,P0041,W004,41,3.1841797721509506,SPIKE
2024-06-23,P0004,W001,61,3.2349441551780247,SPIKE
2024-06-23,P0027,W003,35,3.108758472385293,SPIKE
2024-06-22,P0057,W004,172,3.2576513086860777,SPIKE
2024-06-22,P0034,W005,14,3.0778780569303397,SPIKE
2024-06-22,P0017,W006,32,3.093907824257203,SPIKE
2024-06-22,P0001,W002,46,3.035803303067428,SPIKE
2024-06-22,P0004,W006,83,3.298737187849759,SPIKE
2024-06-22,P0038,W001,36,3.0402162621554845,SPIKE
2024-06-20,P0038,W003,16,-3.565572200746509,DROP
2024-06-18,P0059,W002,11,-3.372230780568405,DROP
2024-06-18,P0004,W006,77,3.1269090511642084,SPIKE
2024-06-16,P0029,W006,106,3.8964663078189767,SPIKE
2024-06-16,P0010,W003,137,3.301056689794957,SPIKE
2024-06-15,P0029,W006,101,4.873284176517367,SPIKE
2024-06-15,P0029,W002,104,4.403907148174539,SPIKE
2024-06-15,P0029,W003,108,3.713109464403954,SPIKE
2024-06-15,P0043,W002,75,3.708355000988128,SPIKE
2024-06-15,P0029,W001,60,3.3882523147720875,SPIKE
2024-06-15,P0029,W004,72,5.67457650152081,SPIKE
2024-06-15,P0060,W003,60,4.324237260415981,SPIKE
2024-06-14,P0029,W002,88,3.8104760714582917,SPIKE
2024-06-14,P0018,W004,4,-3.0204627268823407,DROP
2024-06-14,P0029,W005,138,3.2283210961425555,SPIKE
2024-06-13,P0025,W005,25,-3.3198170946107983,DROP
2024-06-11,P0008,W003,17,-3.0629283809846064,DROP
2024-06-09,P0020,W003,97,3.30824014119435,SPIKE
2024-06-08,P0014,W003,58,3.200982414837288,SPIKE
2024-06-04,P0019,W002,20,-3.309837167453292,DROP
2024-06-04,P0042,W004,22,-3.2233797915668982,DROP
2024-06-04,P0007,W004,16,-3.0075282980578186,DROP
2024-06-01,P0034,W001,21,3.0045325556889706,SPIKE
2024-05-28,P0058,W004,33,-3.25470305243399,DROP
2024-05-26,P0050,W001,148,3.0682926688645438,SPIKE
2024-05-26,P0053,W005,22,3.0115338736844195,SPIKE
2024-05-26,P0014,W003,54,3.1260491933817875,SPIKE
2024-05-26,P0009,W002,30,4.0360378535027746,SPIKE
2024-05-26,P0040,W004,76,3.107856180229603,SPIKE
2024-05-26,P0014,W002,36,4.728345670869984,SPIKE
2024-05-25,P0056,W003,30,3.1393430118290273,SPIKE
2024-05-25,P0057,W002,86,3.7778510761544672,SPIKE
2024-05-25,P0047,W003,28,3.0851172940341933,SPIKE
2024-05-25,P0009,W001,20,3.741945417056997,SPIKE
2024-05-25,P0057,W004,156,3.2910930278010757,SPIKE
2024-05-25,P0023,W003,50,3.687505526460452,SPIKE
2024-05-25,P0031,W003,85,3.1652921542115773,SPIKE
2024-05-25,P0056,W002,52,3.8164982956626132,SPIKE
2024-05-25,P0012,W002,39,3.187759457373772,SPIKE
2024-05-25,P0056,W004,40,3.4518118441970884,SPIKE
2024-05-23,P0056,W001,63,4.3192964593366705,SPIKE
2024-05-22,P0042,W003,15,-3.391297580657848,DROP
2024-05-21,P0057,W003,66,3.198411506111872,SPIKE
2024-05-19,P0023,W004,104,3.6066209548828847,SPIKE
2024-05-19,P0057,W006,129,5.683338833156765,SPIKE
2024-05-19,P0045,W002,76,3.6925829062458244,SPIKE
2024-05-19,P0002,W004,51,3.115294347236323,SPIKE
2024-05-19,P0057,W001,165,5.496191652016299,SPIKE
2024-05-19,P0002,W006,51,3.0143405746650314,SPIKE
2024-05-19,P0057,W005,58,3.503709317052647,SPIKE
2024-05-18,P0045,W003,72,3.9513178932255912,SPIKE
2024-05-18,P0056,W006,44,4.152491583924492,SPIKE
2024-05-18,P0022,W006,19,3.198783596126095,SPIKE
2024-05-18,P0045,W002,72,4.3183064022618325,SPIKE
2024-05-18,P0045,W004,114,3.1247177609882897,SPIKE
2024-05-18,P0033,W002,95,3.160100822510637,SPIKE
2024-05-18,P0001,W004,50,3.4878291540090864,SPIKE
2024-05-16,P0045,W004,109,3.5244417438900997,SPIKE
2024-05-15,P0054,W002,174,3.425773544782709,SPIKE
2024-05-15,P0040,W004,23,-3.7252383990750766,DROP
2024-05-15,P0045,W005,140,3.507625506682339,SPIKE
2024-05-13,P0045,W006,112,3.108548970714145,SPIKE
2024-05-13,P0045,W001,139,3.109593585510968,SPIKE
2024-05-12,P0054,W006,172,3.699984156377802,SPIKE
2024-05-12,P0054,W005,96,3.1095189689692533,SPIKE
2024-05-12,P0054,W001,91,3.244723982237027,SPIKE
2024-05-12,P0041,W003,49,3.1147668901903285,SPIKE
2024-05-12,P0054,W004,158,3.276218637260763,SPIKE
2024-05-12,P0027,W003,47,3.8164982956625586,SPIKE
2024-05-12,P0049,W003,73,3.417674223392611,SPIKE
2024-05-12,P0054,W003,62,4.24163460177823,SPIKE
2024-05-12,P0014,W003,55,3.0263082733223414,SPIKE
2024-05-12,P0013,W004,133,3.443131879543366,SPIKE
2024-05-12,P0023,W006,108,3.0518697639596533,SPIKE
2024-05-11,P0009,W005,63,3.1901771694133796,SPIKE
2024-05-11,P0007,W002,49,3.211433244502721,SPIKE
2024-05-11,P0049,W002,51,3.062897930639271,SPIKE
2024-05-11,P0049,W004,69,3.270192829314448,SPIKE
2024-05-11,P0019,W005,92,4.589849078388043,SPIKE
2024-05-11,P0017,W005,31,4.010274766145487,SPIKE
2024-05-11,P0049,W006,56,4.025934500939444,SPIKE
2024-05-11,P0024,W006,109,3.3320947617248353,SPIKE
2024-05-11,P0058,W001,124,3.0116887352194586,SPIKE
2024-05-09,P0042,W002,23,-3.0098971613568897,DROP
2024-05-08,P0049,W001,23,-3.220012810495696,DROP
2024-05-07,P0042,W003,17,-3.9088851787950407,DROP
2024-05-05,P0042,W002,57,3.354321349862724,SPIKE
2024-05-05,P0056,W003,28,3.0629125968358433,SPIKE
2024-05-05,P0054,W006,157,3.5444183821879576,SPIKE
2024-05-05,P0060,W006,106,3.532747853546017,SPIKE
2024-05-05,P0055,W005,135,3.4620380084773283,SPIKE
2024-05-05,P0003,W001,36,3.554632030074298,SPIKE
2024-05-05,P0005,W004,30,3.0744503187108356,SPIKE
2024-05-05,P0019,W001,91,4.090075780165263,SPIKE
2024-05-04,P0010,W001,131,3.312180433359222,SPIKE
2024-05-04,P0003,W003,18,3.209920366250128,SPIKE
2024-05-04,P0005,W006,22,4.369990622575325,SPIKE
2024-05-04,P0030,W001,23,3.2103700716687653,SPIKE
2024-05-04,P0028,W004,24,3.2097033395567274,SPIKE
2024-05-04,P0019,W002,77,3.3681964465673597,SPIKE
2024-05-04,P0029,W001,65,3.2089190145270563,SPIKE
2024-05-04,P0051,W003,98,3.6230280584948478,SPIKE
2024-05-04,P0038,W003,56,3.086532020628163,SPIKE
2024-05-04,P0020,W005,101,3.0484925147097126,SPIKE
2024-05-04,P0059,W003,31,4.082485553880316,SPIKE
2024-05-03,P0038,W003,23,-3.0390812747001053,DROP
2024-04-28,P0009,W003,47,3.9563259824914416,SPIKE
2024-04-28,P0042,W005,78,3.2622925452412916,SPIKE
2024-04-28,P0046,W006,47,3.2378736746652472,SPIKE
2024-04-28,P0012,W005,39,3.167992656936365,SPIKE
2024-04-28,P0051,W006,72,3.391596446647561,SPIKE
2024-04-27,P0045,W004,91,3.0554253146777106,SPIKE
2024-04-27,P0036,W002,37,3.722587028324397,SPIKE
2024-04-27,P0030,W003,37,3.237838644657624,SPIKE
2024-04-27,P0013,W002,113,3.639552462760522,SPIKE
2024-04-27,P0005,W006,20,3.7865923782120956,SPIKE
2024-04-27,P0005,W001,13,4.726813651456703,SPIKE
2024-04-27,P0037,W003,63,3.3425096330351898,SPIKE
2024-04-23,P0011,W006,12,-3.8297634543443038,DROP
2024-04-21,P0017,W003,63,4.086648890475371,SPIKE
2024-04-21,P0031,W006,75,3.7617094515940903,SPIKE
2024-04-21,P0051,W004,98,3.410997612743605,SPIKE
2024-04-21,P0021,W004,45,3.761028228202145,SPIKE
2024-04-21,P0049,W004,59,3.3841666393767955,SPIKE
2024-04-21,P0004,W005,132,3.3045115862656202,SPIKE
2024-04-21,P0041,W001,84,3.1473240591061225,SPIKE
2024-04-20,P0028,W001,22,3.0058709412759055,SPIKE
2024-04-20,P0054,W006,139,3.2791162803052383,SPIKE
2024-04-20,P0040,W003,56,3.439914847037773,SPIKE
2024-04-20,P0034,W006,16,3.444630634018804,SPIKE
2024-04-20,P0028,W003,25,3.843387222796091,SPIKE
2024-04-20,P0040,W006,100,3.3971461438697874,SPIKE
2024-04-20,P0038,W002,62,5.928524463860403,SPIKE
2024-04-20,P0014,W001,50,3.3608640650373838,SPIKE
2024-04-18,P0003,W004,13,-3.269180163406515,DROP
2024-04-15,P0031,W005,55,-3.399333608776707,DROP
2024-04-14,P0006,W006,24,3.0330137585330323,SPIKE
2024-04-14,P0009,W005,59,3.1009594391964206,SPIKE
2024-04-14,P0056,W004,40,3.3908826050927647,SPIKE
2024-04-14,P0053,W003,27,3.5237478563929736,SPIKE
2024-04-14,P0021,W003,49,3.0195525305030695,SPIKE
2024-04-14,P0055,W003,70,3.4834455342010995,SPIKE
2024-04-13,P0054,W004,143,3.0661427142932536,SPIKE
2024-04-13,P0059,W004,46,4.096446940661587,SPIKE
2024-04-13,P0037,W001,77,3.558821233367354,SPIKE
2024-04-13,P0002,W002,38,3.6297177314343796,SPIKE
2024-04-13,P0020,W006,128,3.2058248880109943,SPIKE
2024-04-13,P0012,W004,36,3.4707155743435982,SPIKE
2024-04-08,P0041,W002,27,-3.0832727994263966,DROP
2024-04-07,P0044,W004,15,3.188093836086441,SPIKE
2024-04-07,P0046,W003,61,3.028199573493249,SPIKE
2024-04-07,P0021,W002,87,3.4607534846192545,SPIKE
2024-04-07,P0020,W001,81,3.074874131222057,SPIKE
2024-04-07,P0028,W005,26,3.1410349128312314,SPIKE
2024-04-06,P0053,W001,45,4.685381307471123,SPIKE
2024-04-06,P0055,W005,135,3.3684553198817873,SPIKE
2024-04-06,P0044,W005,21,3.2114686228997065,SPIKE
2024-04-06,P0057,W004,125,3.1048628983017177,SPIKE
2024-04-06,P0015,W005,19,3.661374110543552,SPIKE
2024-04-06,P0036,W004,74,3.1466181726991653,SPIKE
2024-04-06,P0033,W003,90,3.6669256147076896,SPIKE
2024-04-06,P0043,W006,46,3.432408138587982,SPIKE
2024-04-06,P0031,W003,106,3.956519132482428,SPIKE
2024-04-02,P0011,W003,12,-3.8296588230818593,DROP
2024-03-31,P0027,W001,22,3.1229339326413745,SPIKE
2024-03-31,P0050,W001,152,3.1497394311654956,SPIKE
2024-03-31,P0030,W002,54,3.0146602719301727,SPIKE
2024-03-31,P0006,W006,22,3.153887977720614,SPIKE
2024-03-31,P0020,W005,115,4.315426396586345,SPIKE
2024-03-31,P0024,W001,61,3.7382531372838996,SPIKE
2024-03-31,P0022,W001,24,3.3994881260421286,SPIKE
2024-03-31,P0058,W003,66,3.306507640016344,SPIKE
2024-03-31,P0048,W005,122,4.409281813377976,SPIKE
2024-03-31,P0050,W002,89,3.3941853218908546,SPIKE
2024-03-31,P0042,W006,88,3.013417099636291,SPIKE
2024-03-31,P0048,W002,169,3.6742631067185334,SPIKE
2024-03-31,P0009,W001,24,3.240336148059265,SPIKE
2024-03-30,P0014,W004,64,3.0208480362340833,SPIKE
2024-03-30,P0038,W004,47,3.0252454027894653,SPIKE
2024-03-30,P0039,W003,74,3.3494313570835907,SPIKE
2024-03-30,P0030,W004,23,3.7282153652943792,SPIKE
2024-03-30,P0060,W003,66,3.7333829844298707,SPIKE
2024-03-30,P0055,W004,104,3.5964298783158877,SPIKE
2024-03-30,P0001,W002,56,3.7773035109709183,SPIKE
2024-03-30,P0048,W002,153,3.4048367914707387,SPIKE
2024-03-30,P0051,W005,58,4.372666194349123,SPIKE
2024-03-30,P0031,W003,91,3.244845713276199,SPIKE
2024-03-30,P0008,W006,137,3.114972286388739,SPIKE
2024-03-30,P0033,W006,133,3.371513745931138,SPIKE
2024-03-30,P0006,W001,23,4.23039536086509,SPIKE
2024-03-30,P0002,W005,54,3.0924123800234042,SPIKE
2024-03-30,P0023,W003,55,3.0225689865167684,SPIKE
2024-03-30,P0015,W002,39,3.304940214991086,SPIKE
2024-03-30,P0012,W001,38,3.1860757789242196,SPIKE
2024-03-30,P0007,W002,52,3.2496661276080876,SPIKE
2024-03-28,P0038,W005,20,-3.0415348725356943,DROP
2024-03-27,P0057,W004,36,-3.1268707414627843,DROP
2024-03-25,P0016,W004,30,3.9765017993421137,SPIKE
2024-03-25,P0008,W006,125,3.8608721489629185,SPIKE
2024-03-24,P0013,W002,115,3.6261356606578037,SPIKE
2024-03-24,P0007,W001,23,4.604575254173257,SPIKE
2024-03-24,P0006,W003,33,3.777941108836742,SPIKE
2024-03-24,P0019,W004,199,5.190585939690079,SPIKE
2024-03-24,P0051,W001,71,3.188984906024493,SPIKE
2024-03-24,P0019,W001,119,3.8703542717150476,SPIKE
2024-03-24,P0008,W004,74,6.1128905758782075,SPIKE
2024-03-24,P0008,W002,131,4.86123015964241,SPIKE
2024-03-24,P0019,W003,65,3.163449859338444,SPIKE
2024-03-24,P0055,W001,128,3.9848902044317516,SPIKE
2024-03-24,P0019,W002,90,3.078990769240528,SPIKE
2024-03-24,P0033,W002,110,3.5844078887154667,SPIKE
2024-03-24,P0044,W003,19,3.291067291823178,SPIKE
2024-03-24,P0046,W004,34,3.252233486962752,SPIKE
2024-03-23,P0008,W006,107,3.876859115566762,SPIKE
2024-03-23,P0050,W006,122,3.86436677791883,SPIKE
2024-03-23,P0026,W003,17,3.3016352679135146,SPIKE
2024-03-23,P0008,W001,59,4.783804198406932,SPIKE
2024-03-23,P0019,W005,107,3.910588211001222,SPIKE
2024-03-23,P0012,W006,37,3.3511963920722563,SPIKE
2024-03-23,P0019,W001,114,4.924060241771536,SPIKE
2024-03-23,P0045,W002,57,3.867312024563921,SPIKE
2024-03-23,P0003,W001,41,3.5330484687848487,SPIKE
2024-03-23,P0034,W003,9,4.665089823686467,SPIKE
2024-03-23,P0034,W004,15,3.7125312428955874,SPIKE
2024-03-23,P0008,W005,63,4.802199774940414,SPIKE
2024-03-23,P0008,W002,117,6.141901373390028,SPIKE
2024-03-23,P0019,W002,96,4.794858741120269,SPIKE
2024-03-23,P0019,W004,151,3.31150658789374,SPIKE
2024-03-23,P0049,W004,54,3.130607991591482,SPIKE
2024-03-23,P0008,W003,85,6.503216090789885,SPIKE
2024-03-22,P0008,W006,92,3.00723503952985,SPIKE
2024-03-22,P0019,W002,75,3.0607124436192845,SPIKE
2024-03-21,P0019,W003,59,3.704873899397399,SPIKE
2024-03-17,P0051,W001,65,3.2446930486528998,SPIKE
2024-03-17,P0036,W006,72,3.8235467619672128,SPIKE
2024-03-17,P0029,W002,106,4.110308677435717,SPIKE
2024-03-17,P0025,W002,51,3.1922842687270188,SPIKE
2024-03-17,P0012,W003,30,3.0245774365236135,SPIKE
2024-03-17,P0002,W006,52,3.476232090679893,SPIKE
2024-03-17,P0030,W006,46,3.547259625042636,SPIKE
2024-03-17,P0040,W002,55,3.0683992999148644,SPIKE
2024-03-17,P0054,W002,141,3.4861707570296443,SPIKE
2024-03-17,P0028,W003,27,3.5437921251860054,SPIKE
2024-03-17,P0029,W005,154,3.527260981332435,SPIKE
2024-03-16,P0053,W003,26,4.471066207429547,SPIKE
2024-03-16,P0050,W004,106,3.1019011489974377,SPIKE
2024-03-16,P0041,W005,51,3.21378537908662,SPIKE
2024-03-16,P0053,W004,27,4.273549184486631,SPIKE
2024-03-16,P0015,W003,38,3.9316907869472457,SPIKE
2024-03-16,P0019,W005,92,3.3653148547752574,SPIKE
2024-03-16,P0056,W006,40,3.489389814509309,SPIKE
2024-03-16,P0029,W006,107,4.755061672659091,SPIKE
2024-03-16,P0011,W002,24,3.6037047556537214,SPIKE
2024-03-16,P0036,W003,42,3.187595796466711,SPIKE
2024-03-16,P0024,W003,94,3.2065007638087266,SPIKE
2024-03-16,P0049,W002,48,3.8965591329945397,SPIKE
2024-03-16,P0036,W005,29,4.422761516955851,SPIKE
2024-03-16,P0038,W003,62,4.604801449693951,SPIKE
2024-03-16,P0022,W003,19,3.5194225573227738,SPIKE
2024-03-16,P0017,W002,62,3.428085224565391,SPIKE
2024-03-16,P0029,W003,119,4.493095434581132,SPIKE
2024-03-16,P0032,W001,42,3.9146874768788007,SPIKE
2024-03-16,P0052,W005,42,3.280279204615348,SPIKE
2024-03-16,P0001,W006,27,3.198673768793781,SPIKE
2024-03-10,P0033,W004,106,3.253204047394506,SPIKE
2024-03-10,P0013,W006,54,5.092703361709204,SPIKE
2024-03-10,P0019,W006,131,3.2695151969841123,SPIKE
2024-03-10,P0022,W006,17,3.0616167734972315,SPIKE
2024-03-10,P0035,W004,18,3.2138671479244425,SPIKE
2024-03-10,P0015,W003,33,3.144567650571969,SPIKE
2024-03-10,P0052,W006,101,3.95047081386849,SPIKE
2024-03-10,P0017,W002,58,3.289350773356676,SPIKE
